"V1","V2","V3","V4","V5","V6"
7,48,1.627,-19.105,0.036,0.925
7,49,1.605,-19.189,0.95,0.436
7,50,1.599,-19.301,0.764,0.084
7,51,1.622,-19.439,0.636,0.112
7,52,1.69,-19.528,0.85,0.196
7,53,1.759,-19.542,0.451,0.13
8,4,0,-22.177,0.785,0.871
8,5,-0.047,-22.265,0.292,0.211
8,6,0.078,-22.252,0.761,0.724
8,7,0.191,-22.228,0.244,0.396
8,8,0.288,-22.202,0.962,0.583
8,9,0.375,-22.175,0.48,0.498
8,10,0.452,-22.145,0.067,0.991
8,11,0.524,-22.114,0.045,0.317
8,12,0.593,-22.081,0.553,0.123
8,13,0.66,-22.045,0.966,0.759
8,14,0.727,-22.006,0.961,0.87
8,15,0.796,-21.962,0.925,0.843
8,16,0.866,-21.914,0.511,0.632
8,17,0.939,-21.861,0.214,0.612
8,18,1.017,-21.801,0.233,0.324
8,19,1.099,-21.734,0.522,0.603
8,20,1.186,-21.656,0.138,0.701
8,21,1.279,-21.567,0.645,0.081
8,22,1.378,-21.464,0.507,0.309
8,23,1.482,-21.345,0.159,0.969
8,24,1.592,-21.207,0.02,0.375
8,25,1.706,-21.05,0.677,0.517
8,26,1.822,-20.871,0.803,0.085
8,27,1.935,-20.672,0.619,0.182
8,28,2.043,-20.456,0.805,0.526
8,29,2.138,-20.227,0.509,0.177
8,30,2.214,-19.991,0.22,0.17
8,31,2.267,-19.755,0.855,0.734
8,32,2.294,-19.528,0.57,0.165
8,33,2.295,-19.32,0.03,0.937
8,34,2.278,-19.142,0.831,0.509
8,35,2.247,-19.006,0.903,0.291
8,36,2.201,-18.91,0.131,0.33
8,37,2.142,-18.846,0.411,0.101
8,38,2.071,-18.815,0.256,0.85
8,39,1.997,-18.812,0.489,0.303
8,40,1.923,-18.83,0.791,0.115
8,41,1.854,-18.862,0.956,0.809
8,42,1.793,-18.901,0.043,0.767
8,43,1.741,-18.941,0.413,0.398
8,44,1.698,-18.981,0.375,0.512
8,45,1.662,-19.02,0.56,0.169
8,46,1.631,-19.062,0.49,0.963
8,47,1.606,-19.113,0.26,0.689
8,48,1.587,-19.176,0.762,0.625
8,49,1.578,-19.255,0.551,0.774
8,50,1.586,-19.352,0.247,0.926
8,51,1.621,-19.463,0.993,0.892
8,52,1.692,-19.532,0.776,0.419
8,53,1.764,-19.543,0.879,0.442
9,4,0,-21.542,0.04,0.744
9,5,0.053,-21.615,0.933,0.979
9,6,0.182,-21.612,0.358,0.631
9,7,0.299,-21.596,0.003,0.893
9,8,0.402,-21.574,0.731,0.966
9,9,0.494,-21.548,0.61,0.107
9,10,0.579,-21.517,0.816,0.568
9,11,0.658,-21.481,0.94,0.902
9,12,0.735,-21.44,0.912,0.445
9,13,0.811,-21.394,0.184,0.503
9,14,0.886,-21.342,0.239,0.9
9,15,0.964,-21.284,0.805,0.5
9,16,1.043,-21.22,0.421,0.585
9,17,1.126,-21.147,0.679,0.143
9,18,1.212,-21.064,0.546,0.878
9,19,1.302,-20.97,0.824,0.57
9,20,1.396,-20.864,0.197,0.809
9,21,1.494,-20.744,0.363,0.89
9,22,1.594,-20.607,0.488,0.496
9,23,1.696,-20.453,0.343,0.783
9,24,1.796,-20.28,0.332,0.865
9,25,1.892,-20.089,0.72,0.897
9,26,1.979,-19.882,0.662,0.578
9,27,2.053,-19.667,0.615,0.339
9,28,2.111,-19.456,0.45,0.173
9,29,2.153,-19.266,0.77,0.821
9,30,2.174,-19.108,0.647,0.834
9,31,2.172,-18.983,0.67,0.835
9,32,2.149,-18.888,0.777,0.855
9,33,2.106,-18.82,0.842,0.829
9,34,2.055,-18.776,0.67,0.593
9,35,1.999,-18.754,0.563,0.828
9,36,1.94,-18.751,0.746,0.049
9,37,1.88,-18.765,0.802,0.361
9,38,1.821,-18.794,0.064,0.034
9,39,1.766,-18.834,0.261,0.534
9,40,1.717,-18.88,0.762,0.389
9,41,1.676,-18.93,0.57,0.606
9,42,1.642,-18.978,0.14,0.983
9,43,1.616,-19.023,0.956,0.092
9,44,1.596,-19.066,0.718,0.162
9,45,1.581,-19.107,0.775,0.171
9,46,1.569,-19.151,0.474,0.085
9,47,1.56,-19.202,0.326,0.355
9,48,1.556,-19.261,0.885,0.953
9,49,1.561,-19.331,0.597,0.399
9,50,1.581,-19.41,0.589,0.066
9,51,1.623,-19.495,0.034,0.615
9,52,1.695,-19.545,0.934,0.464
9,53,1.767,-19.552,0.629,0.295
10,4,0,-20.951,0.457,0.461
10,5,0.225,-21.023,0.203,0.268
10,6,0.359,-21.03,0.901,0.113
10,7,0.479,-21.017,0.867,0.527
10,8,0.586,-20.993,0.105,0.416
10,9,0.683,-20.96,0.779,0.592
10,10,0.772,-20.917,0.95,0.992
10,11,0.858,-20.865,0.386,0.667
10,12,0.94,-20.803,0.719,0.969
10,13,1.02,-20.732,0.061,0.307
10,14,1.098,-20.652,0.982,0.788
10,15,1.176,-20.562,0.912,0.713
10,16,1.253,-20.461,0.526,0.774
10,17,1.329,-20.349,0.712,0.232
10,18,1.404,-20.226,0.336,0.796
10,19,1.476,-20.092,0.3,0.735
10,20,1.545,-19.948,0.236,0.243
10,21,1.611,-19.797,0.394,0.024
10,22,1.673,-19.642,0.461,0.289
10,23,1.73,-19.49,0.508,0.86
10,24,1.779,-19.346,0.074,0.724
10,25,1.818,-19.21,0.369,0.976
10,26,1.842,-19.085,0.302,0.781
10,27,1.851,-18.974,0.592,0.93
10,28,1.847,-18.882,0.229,0.528
10,29,1.831,-18.811,0.857,0.007
10,30,1.805,-18.763,0.329,0.634
10,31,1.77,-18.735,0.368,0.33
10,32,1.729,-18.724,0.426,0.111
10,33,1.685,-18.726,0.052,0.442
10,34,1.64,-18.739,0.022,0.396
10,35,1.597,-18.761,0.87,0.105
10,36,1.556,-18.792,0.883,0.732
10,37,1.519,-18.832,0.193,0.595
10,38,1.487,-18.877,0.678,0.306
10,39,1.462,-18.926,0.241,0.319
10,40,1.446,-18.976,0.134,0.63
10,41,1.44,-19.025,0.089,0.238
10,42,1.44,-19.071,0.872,0.451
10,43,1.447,-19.115,0.113,0.778
10,44,1.458,-19.157,0.92,0.349
10,45,1.471,-19.198,0.15,0.423
10,46,1.484,-19.241,0.808,0.355
10,47,1.499,-19.29,0.297,0.752
10,48,1.516,-19.346,0.278,0.314
10,49,1.538,-19.407,0.895,0.481
10,50,1.57,-19.471,0.304,0.21
10,51,1.618,-19.535,0.572,0.014
10,52,1.69,-19.567,0.524,0.067
10,53,1.76,-19.568,0.78,0.512
11,4,0,-20.394,0.309,0.653
11,5,0.404,-20.452,0.637,0.709
11,6,0.527,-20.461,0.45,0.257
11,7,0.633,-20.441,0.307,0.513
11,8,0.725,-20.404,0.775,0.918
11,9,0.807,-20.354,0.264,0.546
11,10,0.88,-20.291,0.865,0.357
11,11,0.948,-20.218,0.004,0.056
11,12,1.011,-20.136,0.661,0.038
11,13,1.07,-20.046,0.23,0.714
11,14,1.126,-19.949,0.666,0.361
11,15,1.178,-19.847,0.566,0.367
11,16,1.226,-19.74,0.644,0.484
11,17,1.27,-19.63,0.825,0.933
11,18,1.309,-19.518,0.003,0.419
11,19,1.342,-19.405,0.389,0.135
11,20,1.368,-19.294,0.468,0.496
11,21,1.388,-19.187,0.248,0.256
11,22,1.403,-19.087,0.497,0.549
11,23,1.411,-18.995,0.274,0.615
11,24,1.412,-18.914,0.812,0.258
11,25,1.407,-18.845,0.586,0.768
11,26,1.394,-18.789,0.104,0.419
11,27,1.376,-18.749,0.623,0.783
11,28,1.353,-18.723,0.975,0.065
11,29,1.326,-18.712,0.276,0.017
11,30,1.297,-18.714,0.131,0.152
11,31,1.266,-18.727,0.588,0.683
11,32,1.235,-18.747,0.482,0.528
11,33,1.206,-18.772,0.178,0.314
11,34,1.181,-18.801,0.211,0.208
11,35,1.162,-18.834,0.618,0.821
11,36,1.149,-18.87,0.719,0.704
11,37,1.144,-18.911,0.15,0.615
11,38,1.146,-18.953,0.95,0.789
11,39,1.157,-18.994,0.39,0.216
11,40,1.176,-19.035,0.437,0.439
11,41,1.201,-19.075,0.821,0.844
11,42,1.233,-19.115,0.608,0.058
11,43,1.268,-19.153,0.505,0.733
11,44,1.306,-19.19,0.789,0.258
11,45,1.344,-19.228,0.394,0.736
11,46,1.383,-19.269,0.195,0.058
11,47,1.423,-19.314,0.343,0.874
11,48,1.464,-19.363,0.035,0.901
11,49,1.508,-19.415,0.696,0.277
11,50,1.558,-19.465,0.643,0.667
11,51,1.613,-19.505,0.392,0.354
11,52,1.669,-19.563,0.133,0.756
11,53,1.73,-19.604,0.827,0.222
12,4,0,-19.873,0.962,0.247
12,5,0.421,-19.916,0.12,0.534
12,6,0.506,-19.929,0.304,0.019
12,7,0.576,-19.913,0.071,0.786
12,8,0.633,-19.876,0.564,0.399
12,9,0.682,-19.825,0.423,0.65
12,10,0.723,-19.762,0.433,0.314
12,11,0.759,-19.69,0.381,0.926
12,12,0.791,-19.612,0.932,0.31
12,13,0.818,-19.529,0.773,0.423
12,14,0.842,-19.442,0.698,0.959
12,15,0.862,-19.355,0.678,0.381
12,16,0.879,-19.266,0.181,0.858
12,17,0.892,-19.18,0.126,0.854
12,18,0.902,-19.095,0.572,0.082
12,19,0.908,-19.014,0.075,0.538
12,20,0.911,-18.939,0.869,0.306
12,21,0.911,-18.87,0.662,0.859
12,22,0.908,-18.808,0.906,0.668
12,23,0.902,-18.755,0.93,0.642
12,24,0.893,-18.711,0.704,0.679
12,25,0.881,-18.675,0.111,0.171
12,26,0.867,-18.649,0.739,0.966
12,27,0.852,-18.633,0.39,0.647
12,28,0.837,-18.626,0.08,0.515
12,29,0.823,-18.627,0.936,0.973
12,30,0.81,-18.635,0.284,0.614
12,31,0.8,-18.648,0.94,0.09
12,32,0.796,-18.663,0.843,0.206
12,33,0.796,-18.678,1,0.867
12,34,0.803,-18.691,0.961,0.358
12,35,0.817,-18.706,0.189,0.369
12,36,0.837,-18.723,0.193,0.45
12,37,0.864,-18.743,0.182,0.031
12,38,0.897,-18.765,0.866,0.11
12,39,0.935,-18.788,0.862,0.025
12,40,0.977,-18.811,0.462,0.774
12,41,1.023,-18.835,0.785,0.767
12,42,1.072,-18.858,0.579,0.91
12,43,1.122,-18.88,0.024,0.021
12,44,1.175,-18.903,0.249,0.251
12,45,1.229,-18.926,0.477,0.537
12,46,1.285,-18.953,0.862,0.759
12,47,1.344,-18.985,0.497,0.479
12,48,1.408,-19.022,0.856,0.27
12,49,1.48,-19.066,0.354,0.221
12,50,1.559,-19.116,0.183,0.411
12,51,1.647,-19.175,0.806,0.04
12,52,1.736,-19.443,0.944,0.971
12,53,1.75,-19.677,0.5,0.937
13,4,0,-18.983,0.639,0.741
13,5,0.181,-19.25,0.341,0.239
13,6,0.211,-19.314,0.587,0.766
13,7,0.235,-19.312,0.353,0.915
13,8,0.254,-19.287,0.541,0.769
13,9,0.271,-19.247,0.427,0.483
13,10,0.284,-19.196,0.145,0.696
13,11,0.295,-19.137,0.269,0.026
13,12,0.305,-19.074,0.35,0.974
13,13,0.313,-19.007,0.201,0.841
13,14,0.32,-18.938,0.737,0.921
13,15,0.325,-18.869,0.431,0.932
13,16,0.328,-18.8,0.629,0.373
13,17,0.331,-18.733,0.686,0.836
13,18,0.331,-18.668,0.045,0.479
13,19,0.331,-18.605,0.531,0.641
13,20,0.329,-18.547,0.413,0.765
13,21,0.327,-18.492,0.645,0.478
13,22,0.324,-18.442,0.55,0.517
13,23,0.319,-18.398,0.213,0.678
13,24,0.315,-18.359,0.999,0.957
13,25,0.309,-18.326,0.225,0.477
13,26,0.304,-18.298,0.273,0.041
13,27,0.299,-18.277,0.751,0.649
13,28,0.295,-18.261,0.714,0.518
13,29,0.293,-18.251,0.254,0.49
13,30,0.292,-18.244,0.777,0.753
13,31,0.294,-18.238,0.967,0.322
13,32,0.301,-18.233,0.076,0.729
13,33,0.311,-18.226,0.646,0.858
13,34,0.325,-18.218,0.55,0.426
13,35,0.341,-18.21,0.701,0.05
13,36,0.36,-18.202,0.992,0.708
13,37,0.38,-18.196,0.923,0.748
13,38,0.402,-18.189,0.185,0.51
13,39,0.425,-18.182,0.148,0.726
13,40,0.449,-18.172,0.786,0.494
13,41,0.475,-18.16,0.177,0.063
13,42,0.501,-18.143,0.935,0.713
13,43,0.529,-18.122,0.965,0.953
13,44,0.557,-18.095,0.29,0.054
13,45,0.587,-18.063,0.051,0.217
13,46,0.618,-18.025,0.694,0.798
13,47,0.652,-17.981,0.941,0.117
13,48,0.69,-17.929,0.834,0.848
13,49,0.732,-17.864,0.991,0.397
13,50,0.782,-17.782,0.401,0.874
13,51,0.841,-17.677,0.956,0.205
13,52,0.91,-17.578,0.524,0.058
13,53,1.794,-17.538,0.698,0.287
