"V1","V2","V3","V4","V5","V6"
4,20,0.01,-23.365,0.417,0.567
4,21,0.036,-23.331,0.205,0.913
4,22,0.063,-23.299,0.516,0.56
4,23,0.092,-23.267,0.511,0.224
4,24,0.124,-23.237,0.794,0.113
4,25,0.157,-23.208,0.09,0.726
4,26,0.194,-23.181,0.092,0.445
4,27,0.234,-23.157,0.168,0.917
4,28,0.277,-23.135,0.43,0.518
4,29,0.324,-23.118,0.056,0.211
4,30,0.376,-23.106,0.293,0.718
4,31,0.434,-23.099,0.999,0.785
4,32,0.498,-23.098,0.689,0.864
4,33,0.57,-23.104,0.545,0.849
4,34,0.65,-23.119,0.097,0.868
4,35,0.741,-23.143,0.591,0.774
4,36,0.844,-23.178,0.294,0.473
4,37,0.963,-23.225,0.907,0.055
4,38,1.1,-23.286,0.072,0.883
4,39,1.26,-23.362,0.545,0.924
4,40,1.447,-23.455,0.728,0.245
4,41,1.669,-23.568,0.74,0.773
4,42,1.933,-23.705,0.786,0.881
4,43,2.248,-23.871,0.134,0.959
4,44,2.626,-24.078,0.016,0.061
4,45,3.076,-24.342,0.016,0.641
4,46,3.609,-24.697,0.174,0.666
4,47,4.226,-25.204,0.643,0.265
4,48,4.913,-25.976,0.391,0.563
4,49,5.622,-27.199,0.132,0.496
4,50,6.309,-29.077,0.686,0.21
4,51,6.981,-31.712,0.079,0.367
4,52,8.13,-34.349,0.128,0.555
4,53,8.697,-35.476,0.352,0.174
5,4,0,-24.363,0.757,0.653
5,5,-0.546,-24.514,0.261,0.564
5,6,-0.441,-24.43,0.311,0.541
5,7,-0.361,-24.342,0.649,0.621
5,8,-0.3,-24.268,0.365,0.306
5,9,-0.25,-24.205,0.311,0.469
5,10,-0.209,-24.152,0.824,0.061
5,11,-0.175,-24.106,0.802,0.965
5,12,-0.144,-24.065,0.498,0.202
5,13,-0.115,-24.028,0.855,0.149
5,14,-0.089,-23.993,0.949,0.091
5,15,-0.063,-23.961,0.494,0.59
5,16,-0.038,-23.931,0.761,0.126
5,17,-0.011,-23.901,0.242,0.018
5,18,0.016,-23.873,0.824,0.72
5,19,0.044,-23.846,0.282,0.632
5,20,0.073,-23.819,0.675,0.403
5,21,0.105,-23.793,0.831,0.751
5,22,0.138,-23.768,0.133,0.788
5,23,0.175,-23.745,0.65,0.446
5,24,0.214,-23.724,0.672,0.007
5,25,0.257,-23.706,0.098,0.183
5,26,0.304,-23.69,0.95,0.382
5,27,0.355,-23.679,0.134,0.73
5,28,0.412,-23.672,0.884,0.506
5,29,0.474,-23.671,0.658,0.266
5,30,0.543,-23.676,0.088,0.572
5,31,0.62,-23.689,0.584,0.911
5,32,0.706,-23.711,0.587,0.084
5,33,0.802,-23.743,0.006,0.472
5,34,0.912,-23.787,0.013,0.448
5,35,1.036,-23.845,0.452,0.406
5,36,1.177,-23.918,0.582,0.101
5,37,1.34,-24.01,0.535,0.296
5,38,1.529,-24.122,0.652,0.898
5,39,1.748,-24.259,0.921,0.774
5,40,2.005,-24.424,0.04,0.426
5,41,2.307,-24.622,0.369,0.121
5,42,2.663,-24.859,0.154,0.48
5,43,3.082,-25.145,0.138,0.374
5,44,3.572,-25.489,0.055,0.19
5,45,4.137,-25.907,0.859,0.292
5,46,4.771,-26.418,0.992,0.587
5,47,5.446,-27.05,0.373,0.888
5,48,6.097,-27.841,0.58,0.71
5,49,6.647,-28.846,0.046,0.063
5,50,7.055,-30.072,0.034,0.683
5,51,7.281,-31.359,0.052,0.379
5,52,7.457,-32.358,0.866,0.229
5,53,6.923,-32.729,0.91,0.695
6,4,0,-24.677,0.131,0.848
6,5,-0.59,-24.865,0.452,0.856
6,6,-0.475,-24.82,0.814,0.759
6,7,-0.382,-24.762,0.614,0.742
6,8,-0.308,-24.712,0.842,0.215
6,9,-0.249,-24.668,0.837,0.393
6,10,-0.199,-24.631,0.039,0.515
6,11,-0.156,-24.599,0.106,0.652
6,12,-0.119,-24.571,0.815,0.39
6,13,-0.085,-24.545,0.751,0.194
6,14,-0.053,-24.522,0.906,0.182
6,15,-0.022,-24.5,0.573,0.632
6,16,0.008,-24.479,0.657,0.023
6,17,0.039,-24.459,0.188,0.17
6,18,0.071,-24.44,0.197,0.635
6,19,0.104,-24.422,0.58,0.79
6,20,0.139,-24.405,0.178,0.907
6,21,0.177,-24.39,0.257,0.326
6,22,0.217,-24.376,0.636,0.205
6,23,0.261,-24.364,0.075,0.955
6,24,0.309,-24.356,0.901,0.967
6,25,0.361,-24.35,0.37,0.903
6,26,0.418,-24.348,0.977,0.157
6,27,0.481,-24.351,0.402,0.571
6,28,0.551,-24.359,0.055,0.508
6,29,0.628,-24.374,0.915,0.287
6,30,0.714,-24.397,0.844,0.018
6,31,0.81,-24.429,0.085,0.549
6,32,0.918,-24.472,0.5,0.029
6,33,1.039,-24.526,0.3,0.39
6,34,1.176,-24.595,0.494,0.484
6,35,1.332,-24.679,0.322,0.292
6,36,1.51,-24.781,0.643,0.407
6,37,1.714,-24.905,0.533,0.25
6,38,1.95,-25.053,0.752,0.585
6,39,2.223,-25.228,0.613,0.179
6,40,2.539,-25.434,0.058,0.901
6,41,2.906,-25.676,0.611,0.609
6,42,3.33,-25.957,0.767,0.687
6,43,3.817,-26.284,0.515,0.682
6,44,4.366,-26.658,0.823,0.852
6,45,4.966,-27.084,0.555,0.601
6,46,5.589,-27.565,0.599,0.975
6,47,6.177,-28.104,0.858,0.197
6,48,6.676,-28.73,0.728,0.041
6,49,7.047,-29.502,0.156,0.018
6,50,7.282,-30.448,0.248,0.828
6,51,7.346,-31.506,0.782,0.146
6,52,7.423,-32.516,0.537,0.457
6,53,7.283,-32.982,0.733,0.749
7,4,0,-24.999,0.992,0.611
7,5,-0.601,-25.223,0.532,0.651
7,6,-0.481,-25.215,0.549,0.086
7,7,-0.382,-25.186,0.52,0.995
7,8,-0.301,-25.161,0.55,0.619
7,9,-0.235,-25.139,0.987,0.709
7,10,-0.179,-25.12,0.646,0.686
7,11,-0.131,-25.103,0.983,0.178
7,12,-0.088,-25.088,0.821,0.434
7,13,-0.05,-25.075,0.013,0.902
7,14,-0.014,-25.062,0.699,0.498
7,15,0.021,-25.05,0.888,0.485
7,16,0.055,-25.039,0.743,0.702
7,17,0.09,-25.029,0.986,0.309
7,18,0.126,-25.02,0.129,0.851
7,19,0.164,-25.011,0.812,0.943
7,20,0.204,-25.005,0.089,0.507
7,21,0.247,-24.999,0.463,0.679
7,22,0.294,-24.996,0.712,0.679
7,23,0.344,-24.995,0.618,0.426
7,24,0.4,-24.998,0.427,0.622
7,25,0.46,-25.004,0.779,0.338
7,26,0.527,-25.014,0.29,0.404
7,27,0.601,-25.029,0.097,0.812
7,28,0.683,-25.05,0.959,0.576
7,29,0.773,-25.078,0.965,0.532
7,30,0.875,-25.115,0.328,0.93
7,31,0.988,-25.161,0.879,0.508
7,32,1.115,-25.218,0.425,0.322
7,33,1.258,-25.288,0.176,0.204
7,34,1.419,-25.372,0.329,0.096
7,35,1.603,-25.472,0.25,0.964
7,36,1.812,-25.59,0.286,0.435
7,37,2.05,-25.73,0.409,0.307
7,38,2.324,-25.893,0.457,0.296
7,39,2.637,-26.082,0.972,0.508
7,40,2.996,-26.3,0.947,0.15
7,41,3.405,-26.55,0.292,0.989
7,42,3.867,-26.832,0.673,0.408
7,43,4.38,-27.147,0.731,0.475
7,44,4.932,-27.492,0.538,0.664
7,45,5.5,-27.865,0.984,0.535
7,46,6.044,-28.266,0.532,0.715
7,47,6.518,-28.71,0.077,0.03
7,48,6.898,-29.233,0.932,0.16
7,49,7.16,-29.897,0.543,0.946
7,50,7.311,-30.737,0.686,0.816
7,51,7.336,-31.711,0.436,0.387
7,52,7.409,-32.671,0.607,0.474
7,53,7.266,-33.121,0.202,0.786
8,4,0,-25.259,0.044,0.774
8,5,-0.585,-25.518,0.691,0.715
8,6,-0.464,-25.544,0.606,0.567
8,7,-0.362,-25.544,0.914,0.727
8,8,-0.278,-25.544,0.827,0.993
8,9,-0.208,-25.542,0.061,0.151
8,10,-0.149,-25.541,0.102,0.991
8,11,-0.099,-25.539,0.291,0.364
8,12,-0.053,-25.538,0.485,0.047
8,13,-0.012,-25.536,0.335,0.918
8,14,0.027,-25.534,0.285,0.929
8,15,0.064,-25.532,0.101,0.485
8,16,0.101,-25.53,0.598,0.155
8,17,0.139,-25.528,0.312,0.037
8,18,0.179,-25.528,0.038,0.798
8,19,0.221,-25.529,0.301,0.888
8,20,0.265,-25.531,0.628,0.77
8,21,0.313,-25.535,0.729,0.425
8,22,0.366,-25.541,0.449,0.82
8,23,0.422,-25.55,0.652,0.437
8,24,0.485,-25.562,0.664,0.872
8,25,0.553,-25.577,0.267,0.207
8,26,0.628,-25.598,0.498,0.083
8,27,0.712,-25.623,0.058,0.209
8,28,0.804,-25.655,0.946,0.618
8,29,0.907,-25.693,0.246,0.714
8,30,1.021,-25.74,0.922,0.794
8,31,1.149,-25.796,0.935,0.116
8,32,1.293,-25.863,0.439,0.945
8,33,1.454,-25.942,0.753,0.4
8,34,1.637,-26.035,0.434,0.5
8,35,1.843,-26.143,0.539,0.358
8,36,2.078,-26.269,0.584,0.095
8,37,2.343,-26.415,0.192,0.2
8,38,2.645,-26.582,0.425,0.149
8,39,2.988,-26.773,0.864,0.728
8,40,3.375,-26.988,0.898,0.621
8,41,3.807,-27.229,0.888,0.945
8,42,4.283,-27.494,0.68,0.508
8,43,4.794,-27.781,0.804,0.077
8,44,5.32,-28.087,0.707,0.467
8,45,5.829,-28.409,0.698,0.31
8,46,6.291,-28.756,0.02,0.18
8,47,6.677,-29.147,0.047,0.229
8,48,6.963,-29.617,0.427,0.743
8,49,7.14,-30.224,0.701,0.786
8,50,7.226,-30.996,0.578,0.176
8,51,7.228,-31.897,0.925,0.145
8,52,7.288,-32.807,0.457,0.549
8,53,7.106,-33.243,0.441,0.806
9,4,0,-25.375,0.193,0.22
9,5,-0.542,-25.668,0.926,0.783
9,6,-0.421,-25.727,0.921,0.893
9,7,-0.321,-25.756,0.894,0.54
9,8,-0.238,-25.78,0.776,0.031
9,9,-0.169,-25.799,0.378,0.255
9,10,-0.111,-25.815,0.32,0.211
9,11,-0.06,-25.827,0.837,0.099
9,12,-0.014,-25.838,0.493,0.071
9,13,0.028,-25.846,0.54,0.419
9,14,0.069,-25.854,0.239,0.225
9,15,0.108,-25.861,0.851,0.766
9,16,0.148,-25.868,0.504,0.869
9,17,0.189,-25.876,0.606,0.898
9,18,0.232,-25.884,0.383,0.926
9,19,0.277,-25.893,0.226,0.399
9,20,0.326,-25.904,0.678,0.502
9,21,0.379,-25.917,0.773,0.784
9,22,0.436,-25.933,0.058,0.861
9,23,0.499,-25.951,0.678,0.08
9,24,0.568,-25.973,0.006,0.143
9,25,0.644,-25.998,0.792,0.946
9,26,0.728,-26.029,0.977,0.884
9,27,0.82,-26.064,0.859,0.458
9,28,0.923,-26.106,0.07,0.278
9,29,1.038,-26.155,0.247,0.16
9,30,1.165,-26.212,0.999,0.492
9,31,1.308,-26.279,0.245,0.526
9,32,1.468,-26.356,0.097,0.894
9,33,1.648,-26.445,0.888,0.532
9,34,1.85,-26.548,0.989,0.434
9,35,2.078,-26.666,0.811,0.555
9,36,2.336,-26.801,0.535,0.259
9,37,2.626,-26.955,0.096,0.859
9,38,2.954,-27.129,0.252,0.971
9,39,3.32,-27.324,0.595,0.885
9,40,3.727,-27.54,0.649,0.384
9,41,4.173,-27.778,0.459,0.144
9,42,4.649,-28.034,0.363,0.325
9,43,5.14,-28.305,0.465,0.029
9,44,5.627,-28.59,0.977,0.767
9,45,6.078,-28.889,0.753,0.165
9,46,6.466,-29.215,0.346,0.631
9,47,6.763,-29.587,0.759,0.01
9,48,6.946,-30.037,0.761,0.674
9,49,7.016,-30.609,0.04,0.946
9,50,7.009,-31.318,0.708,0.96
9,51,6.963,-32.143,0.618,0.558
9,52,6.998,-33.008,0.409,0.952
9,53,6.764,-33.434,0.994,0.062
10,4,0,-25.293,0.278,0.022
10,5,-0.467,-25.609,0.083,0.475
10,6,-0.349,-25.693,0.454,0.023
10,7,-0.253,-25.743,0.407,0.123
10,8,-0.174,-25.787,0.812,0.346
10,9,-0.109,-25.824,0.07,0.434
10,10,-0.053,-25.856,0.113,0.681
10,11,-0.003,-25.884,0.066,0.638
10,12,0.041,-25.909,0.496,0.871
10,13,0.083,-25.933,0.023,0.796
10,14,0.124,-25.955,0.881,0.552
10,15,0.165,-25.976,0.086,0.91
10,16,0.206,-25.997,0.318,0.142
10,17,0.25,-26.019,0.033,0.668
10,18,0.295,-26.043,0.155,0.105
10,19,0.344,-26.067,0.365,0.007
10,20,0.397,-26.092,0.203,0.747
10,21,0.454,-26.12,0.244,0.983
10,22,0.516,-26.151,0.046,0.943
10,23,0.585,-26.185,0.879,0.781
10,24,0.66,-26.222,0.43,0.094
10,25,0.744,-26.263,0.253,0.106
10,26,0.835,-26.309,0.166,0.272
10,27,0.937,-26.361,0.053,0.106
10,28,1.05,-26.419,0.139,0.528
10,29,1.176,-26.485,0.675,0.943
10,30,1.316,-26.559,0.772,0.441
10,31,1.473,-26.644,0.165,0.421
10,32,1.648,-26.739,0.622,0.28
10,33,1.844,-26.847,0.394,0.758
10,34,2.063,-26.97,0.654,0.438
10,35,2.309,-27.107,0.042,0.367
10,36,2.584,-27.261,0.438,0.059
10,37,2.891,-27.433,0.001,0.346
10,38,3.232,-27.622,0.377,0.985
10,39,3.609,-27.828,0.838,0.751
10,40,4.02,-28.051,0.178,0.329
10,41,4.459,-28.289,0.541,0.655
10,42,4.917,-28.541,0.654,0.198
10,43,5.377,-28.808,0.552,0.878
10,44,5.819,-29.091,0.854,0.623
10,45,6.216,-29.396,0.287,0.437
10,46,6.535,-29.737,0.471,0.576
10,47,6.746,-30.133,0.77,0.533
10,48,6.821,-30.61,0.429,0.602
10,49,6.756,-31.195,0.919,0.364
10,50,6.591,-31.872,0.056,0.628
10,51,6.429,-32.634,0.142,0.2
10,52,6.372,-33.431,0.872,0.134
10,53,6.075,-33.822,0.844,0.124
11,4,0,-25.422,0.874,0.43
11,5,-0.35,-25.745,0.558,0.585
11,6,-0.239,-25.843,0.321,0.742
11,7,-0.15,-25.904,0.535,0.51
11,8,-0.078,-25.954,0.86,0.072
11,9,-0.018,-25.995,0.734,0.832
11,10,0.034,-26.029,0.422,0.417
11,11,0.08,-26.057,0.667,0.359
11,12,0.122,-26.082,0.428,0.639
11,13,0.163,-26.105,0.677,0.715
11,14,0.203,-26.127,0.755,0.141
11,15,0.244,-26.15,0.581,0.947
11,16,0.286,-26.173,0.693,0.085
11,17,0.33,-26.198,0.836,0.376
11,18,0.377,-26.225,0.908,0.445
11,19,0.427,-26.255,0.883,0.469
11,20,0.481,-26.286,0.426,0.846
11,21,0.54,-26.32,0.714,0.645
11,22,0.604,-26.358,0.954,0.634
11,23,0.675,-26.399,0.503,0.73
11,24,0.753,-26.443,0.926,0.584
11,25,0.839,-26.492,0.59,0.356
11,26,0.934,-26.546,0.943,0.557
11,27,1.039,-26.604,0.211,0.701
11,28,1.155,-26.668,0.518,0.704
11,29,1.285,-26.739,0.607,0.12
11,30,1.429,-26.817,0.193,0.882
11,31,1.589,-26.904,0.355,0.835
11,32,1.767,-27.001,0.143,0.745
11,33,1.966,-27.109,0.742,0.22
11,34,2.187,-27.231,0.242,0.067
11,35,2.432,-27.366,0.918,0.662
11,36,2.705,-27.516,0.822,0.952
11,37,3.006,-27.682,0.657,0.305
11,38,3.337,-27.864,0.293,0.711
11,39,3.697,-28.063,0.396,0.862
11,40,4.083,-28.278,0.788,0.596
11,41,4.492,-28.51,0.579,0.73
11,42,4.912,-28.758,0.941,0.792
11,43,5.331,-29.026,0.249,0.41
11,44,5.731,-29.32,0.386,0.295
11,45,6.087,-29.651,0.396,0.086
11,46,6.365,-30.039,0.315,0.157
11,47,6.525,-30.505,0.339,0.41
11,48,6.527,-31.075,0.094,0.045
11,49,6.335,-31.738,0.444,0.875
11,50,5.965,-32.43,0.919,0.717
11,51,5.566,-33.15,0.844,0.193
11,52,5.178,-33.935,0.486,0.987
11,53,4.655,-34.342,0.787,0.566
12,4,0,-26.155,0.05,0.525
12,5,-0.197,-26.486,0.762,0.042
12,6,-0.1,-26.604,0.939,0.796
12,7,-0.026,-26.672,0.801,0.678
12,8,0.034,-26.718,0.589,0.284
12,9,0.084,-26.748,0.303,0.829
12,10,0.128,-26.765,0.01,0.169
12,11,0.169,-26.774,0.713,0.326
12,12,0.209,-26.777,0.457,0.28
12,13,0.247,-26.777,0.752,0.836
12,14,0.285,-26.774,0.297,0.161
12,15,0.323,-26.77,0.098,0.679
12,16,0.364,-26.767,0.016,0.099
12,17,0.406,-26.763,0.041,0.02
12,18,0.45,-26.761,0.617,0.223
12,19,0.498,-26.76,0.544,0.258
12,20,0.549,-26.761,0.412,0.299
12,21,0.604,-26.764,0.809,0.001
12,22,0.665,-26.77,0.617,0.866
12,23,0.731,-26.777,0.199,0.894
12,24,0.803,-26.788,0.491,0.045
12,25,0.882,-26.801,0.797,0.496
12,26,0.97,-26.819,0.875,0.649
12,27,1.066,-26.841,0.46,0.315
12,28,1.173,-26.868,0.32,0.005
12,29,1.291,-26.902,0.556,0.806
12,30,1.422,-26.942,0.856,0.636
12,31,1.567,-26.989,0.645,0.881
12,32,1.729,-27.044,0.285,0.111
12,33,1.909,-27.106,0.008,0.823
12,34,2.109,-27.175,0.203,0.884
12,35,2.33,-27.252,0.337,0.558
12,36,2.575,-27.338,0.872,0.991
12,37,2.844,-27.431,0,0.428
12,38,3.138,-27.532,0.087,0.189
12,39,3.458,-27.639,0.85,0.164
12,40,3.8,-27.75,0.753,0.848
12,41,4.162,-27.865,0.449,0.29
12,42,4.535,-27.983,0.75,0.074
12,43,4.911,-28.108,0.28,0.327
12,44,5.274,-28.247,0.487,0.703
12,45,5.605,-28.421,0.61,0.889
12,46,5.878,-28.66,0.761,0.569
12,47,6.055,-29.007,0.931,0.711
12,48,6.081,-29.505,0.574,0.128
12,49,5.912,-30.14,0.851,0.846
12,50,5.585,-30.857,0.706,0.718
12,51,5.254,-31.797,0.786,0.168
12,52,4.931,-34.356,0.088,0.411
12,53,3.833,-36.349,0.004,0.083
13,4,0,-27.4,0.422,0.791
13,5,-0.057,-27.711,0.597,0.42
13,6,-0.014,-27.86,0.923,0.789
13,7,0.019,-27.93,0.74,0.172
13,8,0.044,-27.964,0.325,0.48
13,9,0.066,-27.977,0.074,0.544
13,10,0.086,-27.975,0.659,0.67
13,11,0.106,-27.961,0.837,0.814
13,12,0.124,-27.938,0.876,0.775
13,13,0.142,-27.91,0.831,0.834
13,14,0.16,-27.878,0.471,0.74
13,15,0.179,-27.842,0.16,0.25
13,16,0.198,-27.804,0.461,0.071
13,17,0.218,-27.765,0.137,0.761
13,18,0.239,-27.725,0.254,0.693
13,19,0.262,-27.685,0.547,0.575
13,20,0.286,-27.645,0.594,0.41
13,21,0.312,-27.605,0.229,0.698
13,22,0.341,-27.566,0.543,0.835
13,23,0.371,-27.527,0.382,0.242
13,24,0.405,-27.489,0.001,0.06
13,25,0.442,-27.451,0.396,0.41
13,26,0.482,-27.413,0.581,0.534
13,27,0.526,-27.376,0.791,0.99
13,28,0.576,-27.338,0.46,0.291
13,29,0.63,-27.3,0.171,0.121
13,30,0.69,-27.262,0.885,0.586
13,31,0.757,-27.222,0.675,0.928
13,32,0.831,-27.179,0.202,0.304
13,33,0.914,-27.133,0.611,0.002
13,34,1.005,-27.082,0.59,0.14
13,35,1.107,-27.025,0.947,0.477
13,36,1.219,-26.959,0.002,0.327
13,37,1.343,-26.882,0.878,0.116
13,38,1.478,-26.789,0.418,0.904
13,39,1.625,-26.678,0.802,0.06
13,40,1.784,-26.544,0.592,0.737
13,41,1.952,-26.382,0.458,0.065
13,42,2.126,-26.191,0.25,0.932
13,43,2.303,-25.968,0.584,0.043
13,44,2.476,-25.718,0.44,0.904
13,45,2.638,-25.454,0.501,0.205
13,46,2.777,-25.203,0.446,0.138
13,47,2.879,-25.013,0.806,0.908
13,48,2.916,-24.908,0.318,0.7
13,49,2.87,-24.732,0.957,0.281
13,50,2.781,-24.208,0.732,0.88
13,51,2.725,-23.277,0.699,0.408
13,52,2.724,-22.238,0.563,0.699
13,53,3.972,-21.752,0.559,0.29
