"V1","V2","V3","V4","V5","V6"
4,6,-0.414,-17.905,0.16,0.17
4,7,-0.354,-17.778,0.551,0.445
4,8,-0.31,-17.673,0.572,0.082
4,9,-0.276,-17.584,0.64,0.399
4,10,-0.248,-17.507,0.252,0.374
4,11,-0.224,-17.44,0.262,0.111
4,12,-0.203,-17.379,0.709,0.256
4,13,-0.183,-17.323,0.887,0.352
4,14,-0.165,-17.27,0.264,0.484
4,15,-0.147,-17.221,0.578,0.126
4,16,-0.129,-17.175,0.082,0.94
4,17,-0.111,-17.13,0.965,0.371
4,18,-0.093,-17.087,0.012,0.671
4,19,-0.074,-17.046,0.047,0.533
4,20,-0.054,-17.007,0.5,0.994
4,21,-0.032,-16.971,0.182,0.502
4,22,-0.01,-16.936,0.627,0.386
4,23,0.014,-16.904,0.392,0.617
4,24,0.039,-16.874,0.096,0.131
4,25,0.066,-16.848,0.275,0.067
4,26,0.096,-16.827,0.971,0.367
4,27,0.128,-16.811,0.486,0.934
4,28,0.164,-16.802,0.977,0.167
4,29,0.203,-16.802,0.287,0.306
4,30,0.246,-16.81,0.433,0.423
4,31,0.295,-16.83,0.327,0.811
4,32,0.35,-16.863,0.866,0.663
4,33,0.411,-16.912,0.959,0.188
4,34,0.482,-16.978,0.866,0.645
4,35,0.562,-17.065,0.3,0.47
4,36,0.654,-17.177,0.882,0.113
4,37,0.761,-17.317,0.597,0.364
4,38,0.885,-17.492,0.185,0.722
4,39,1.03,-17.705,0.657,0.46
4,40,1.201,-17.966,0.925,0.263
4,41,1.402,-18.28,0.439,0.84
4,42,1.641,-18.659,0.041,0.805
4,43,1.926,-19.115,0.487,0.478
4,44,2.263,-19.663,0.125,0.561
4,45,2.664,-20.321,0.402,0.085
4,46,3.135,-21.116,0.962,0.502
4,47,3.678,-22.083,0.351,0.033
4,48,4.29,-23.297,0.864,0.141
4,49,4.954,-24.899,0.735,0.347
4,50,5.632,-27.037,0.614,0.036
4,51,6.271,-29.796,0.61,0.649
4,52,7.3,-32.306,0.928,0.924
4,53,7.655,-33.277,0.922,0.032
5,4,0,-18.405,0.897,0.084
5,5,-0.608,-18.476,0.738,0.025
5,6,-0.504,-18.384,0.723,0.573
5,7,-0.424,-18.292,0.29,0.366
5,8,-0.364,-18.213,0.747,0.709
5,9,-0.316,-18.146,0.891,0.902
5,10,-0.277,-18.088,0.592,0.55
5,11,-0.245,-18.038,0.887,0.849
5,12,-0.217,-17.993,0.683,0.216
5,13,-0.192,-17.953,0.117,0.127
5,14,-0.169,-17.917,0.889,0.799
5,15,-0.147,-17.885,0.73,0.316
5,16,-0.125,-17.854,0.525,0.954
5,17,-0.104,-17.827,0.312,0.494
5,18,-0.083,-17.802,0.475,0.368
5,19,-0.06,-17.781,0.14,0.955
5,20,-0.037,-17.762,0.487,0.318
5,21,-0.012,-17.747,0.34,0.699
5,22,0.014,-17.734,0.348,0.793
5,23,0.042,-17.726,0.283,0.498
5,24,0.073,-17.722,0.171,0.404
5,25,0.106,-17.724,0.61,0.531
5,26,0.143,-17.732,0.858,0.046
5,27,0.183,-17.747,0.494,0.618
5,28,0.227,-17.771,0.64,0.751
5,29,0.277,-17.805,0.575,0.258
5,30,0.332,-17.851,0.09,0.253
5,31,0.394,-17.911,0.323,0.876
5,32,0.465,-17.988,0.792,0.764
5,33,0.545,-18.084,0.375,0.601
5,34,0.636,-18.202,0.853,0.004
5,35,0.741,-18.346,0.559,0.67
5,36,0.862,-18.521,0.1,0.001
5,37,1.001,-18.731,0.056,0.443
5,38,1.163,-18.983,0.431,0.84
5,39,1.351,-19.284,0.229,0.187
5,40,1.571,-19.641,0.839,0.951
5,41,1.828,-20.064,0.983,0.062
5,42,2.13,-20.563,0.514,0.174
5,43,2.482,-21.145,0.144,0.638
5,44,2.889,-21.821,0.525,0.917
5,45,3.353,-22.594,0.442,0.69
5,46,3.87,-23.465,0.158,0.298
5,47,4.419,-24.429,0.671,0.784
5,48,4.963,-25.476,0.39,0.44
5,49,5.442,-26.589,0.456,0.205
5,50,5.787,-27.69,0.279,0.694
5,51,5.881,-28.579,0.953,0.743
5,52,5.807,-28.827,0.298,0.781
5,53,4.938,-28.718,0.178,0.621
6,4,0,-18.876,0.462,0.895
6,5,-0.668,-18.993,0.735,0.641
6,6,-0.556,-18.944,0.932,0.852
6,7,-0.466,-18.887,0.449,0.624
6,8,-0.395,-18.838,0.878,0.858
6,9,-0.339,-18.796,0.527,0.101
6,10,-0.292,-18.76,0.861,0.619
6,11,-0.254,-18.73,0.27,0.038
6,12,-0.221,-18.705,0.372,0.942
6,13,-0.191,-18.683,0.161,0.95
6,14,-0.164,-18.665,0.574,0.533
6,15,-0.139,-18.65,0.119,0.892
6,16,-0.114,-18.638,0.487,0.049
6,17,-0.09,-18.629,0.366,0.604
6,18,-0.065,-18.622,0.52,0.533
6,19,-0.04,-18.619,0.62,0.753
6,20,-0.013,-18.62,0.931,0.028
6,21,0.015,-18.624,0.499,0.738
6,22,0.045,-18.631,0.85,0.189
6,23,0.078,-18.643,0.908,0.029
6,24,0.113,-18.661,0.665,0.729
6,25,0.152,-18.684,0.745,0.255
6,26,0.195,-18.715,0.463,0.197
6,27,0.242,-18.754,0.57,0.609
6,28,0.295,-18.802,0.349,0.337
6,29,0.353,-18.862,0.313,0.432
6,30,0.419,-18.934,0.889,0.765
6,31,0.493,-19.021,0.773,0.116
6,32,0.577,-19.125,0.98,0.702
6,33,0.672,-19.248,0.415,0.67
6,34,0.78,-19.395,0.621,0.557
6,35,0.904,-19.569,0.542,0.847
6,36,1.046,-19.773,0.199,0.873
6,37,1.209,-20.014,0.432,0.85
6,38,1.397,-20.297,0.521,0.401
6,39,1.613,-20.626,0.888,0.522
6,40,1.862,-21.008,0.883,0.021
6,41,2.149,-21.449,0.239,0.511
6,42,2.478,-21.951,0.349,0.218
6,43,2.853,-22.519,0.033,0.62
6,44,3.274,-23.151,0.943,0.324
6,45,3.736,-23.839,0.576,0.587
6,46,4.225,-24.572,0.128,0.269
6,47,4.712,-25.33,0.426,0.095
6,48,5.151,-26.101,0.691,0.527
6,49,5.489,-26.88,0.24,0.9
6,50,5.679,-27.647,0.876,0.165
6,51,5.659,-28.327,0.618,0.114
6,52,5.656,-28.875,0.801,0.489
6,53,5.613,-29.117,0.881,0.385
7,4,0,-19.321,0.778,0.747
7,5,-0.689,-19.478,0.925,0.489
7,6,-0.574,-19.468,0.865,0.332
7,7,-0.479,-19.445,0.412,0.823
7,8,-0.403,-19.424,0.233,0.05
7,9,-0.341,-19.407,0.607,0.45
7,10,-0.29,-19.393,0.652,0.916
7,11,-0.247,-19.383,0.6,0.403
7,12,-0.209,-19.375,0.164,0.764
7,13,-0.177,-19.37,0.12,0.651
7,14,-0.147,-19.367,0.486,0.179
7,15,-0.119,-19.367,0.57,0.659
7,16,-0.091,-19.369,0.914,0.956
7,17,-0.064,-19.374,0.223,0.066
7,18,-0.036,-19.381,0.354,0.229
7,19,-0.008,-19.392,0.391,0.403
7,20,0.022,-19.405,0.962,0.544
7,21,0.053,-19.421,0.016,0.341
7,22,0.087,-19.441,0.657,0.947
7,23,0.124,-19.466,0.333,0.464
7,24,0.164,-19.496,0.384,0.535
7,25,0.208,-19.532,0.08,0.764
7,26,0.256,-19.575,0.495,0.425
7,27,0.309,-19.625,0.133,0.525
7,28,0.368,-19.685,0.863,0.91
7,29,0.434,-19.754,0.354,0.035
7,30,0.508,-19.836,0.087,0.448
7,31,0.591,-19.931,0.323,0.318
7,32,0.685,-20.042,0.607,0.92
7,33,0.791,-20.171,0.505,0.181
7,34,0.911,-20.322,0.689,0.086
7,35,1.048,-20.497,0.222,0.328
7,36,1.205,-20.702,0.332,0.952
7,37,1.383,-20.938,0.178,0.406
7,38,1.586,-21.212,0.774,0.813
7,39,1.818,-21.527,0.948,0.642
7,40,2.081,-21.887,0.192,0.483
7,41,2.38,-22.297,0.802,0.651
7,42,2.716,-22.757,0.431,0.108
7,43,3.09,-23.267,0.048,0.882
7,44,3.498,-23.823,0.948,0.419
7,45,3.933,-24.418,0.729,0.623
7,46,4.375,-25.04,0.424,0.804
7,47,4.797,-25.679,0.436,0.72
7,48,5.162,-26.334,0.118,0.177
7,49,5.432,-27.023,0.111,0.125
7,50,5.588,-27.736,0.059,0.772
7,51,5.593,-28.4,0.77,0.054
7,52,5.652,-28.969,0.749,0.052
7,53,5.619,-29.231,0.849,0.551
8,4,0,-19.671,0.816,0.053
8,5,-0.678,-19.864,0.467,0.299
8,6,-0.563,-19.888,0.875,0.253
8,7,-0.467,-19.893,0.39,0.758
8,8,-0.388,-19.898,0.212,0.01
8,9,-0.324,-19.903,0.639,0.503
8,10,-0.27,-19.907,0.346,0.247
8,11,-0.225,-19.912,0.58,0.058
8,12,-0.186,-19.918,0.753,0.652
8,13,-0.152,-19.925,0.571,0.039
8,14,-0.12,-19.933,0.888,0.812
8,15,-0.09,-19.943,0.077,0.343
8,16,-0.06,-19.954,0.368,0.28
8,17,-0.031,-19.966,0.279,0.566
8,18,-0.001,-19.981,0.79,0.872
8,19,0.03,-19.998,0.737,0.441
8,20,0.062,-20.017,0.444,0.51
8,21,0.097,-20.039,0.483,0.888
8,22,0.134,-20.065,0.713,0.941
8,23,0.174,-20.094,0.87,0.038
8,24,0.217,-20.129,0.097,0.078
8,25,0.264,-20.168,0.709,0.362
8,26,0.317,-20.214,0.567,0.679
8,27,0.374,-20.267,0.599,0.106
8,28,0.439,-20.328,0.942,0.265
8,29,0.51,-20.398,0.255,0.028
8,30,0.59,-20.479,0.735,0.806
8,31,0.68,-20.572,0.726,0.427
8,32,0.781,-20.68,0.263,0.508
8,33,0.896,-20.805,0.098,0.484
8,34,1.026,-20.949,0.609,0.964
8,35,1.174,-21.117,0.983,0.321
8,36,1.341,-21.311,0.896,0.255
8,37,1.531,-21.536,0.454,0.596
8,38,1.747,-21.795,0.936,0.143
8,39,1.992,-22.093,0.632,0.105
8,40,2.268,-22.433,0.359,0.584
8,41,2.576,-22.818,0.908,0.885
8,42,2.918,-23.25,0.348,0.658
8,43,3.291,-23.726,0.343,0.812
8,44,3.688,-24.242,0.159,0.436
8,45,4.096,-24.788,0.985,0.696
8,46,4.496,-25.356,0.501,0.48
8,47,4.861,-25.94,0.47,0.263
8,48,5.161,-26.545,0.129,0.324
8,49,5.375,-27.191,0.133,0.051
8,50,5.501,-27.862,0.31,0.913
8,51,5.52,-28.484,0.619,0.268
8,52,5.59,-29.044,0.283,0.971
8,53,5.528,-29.318,0.358,0.472
9,4,0,-19.909,0.289,0.72
9,5,-0.638,-20.133,0.817,0.224
9,6,-0.525,-20.186,0.558,0.022
9,7,-0.431,-20.216,0.728,0.33
9,8,-0.353,-20.241,0.946,0.458
9,9,-0.29,-20.263,0.805,0.967
9,10,-0.237,-20.282,0.511,0.843
9,11,-0.192,-20.3,0.234,0.819
9,12,-0.153,-20.315,0.402,0.561
9,13,-0.118,-20.33,0.424,0.256
9,14,-0.085,-20.345,0.78,0.908
9,15,-0.054,-20.36,0.556,0.057
9,16,-0.023,-20.376,0.156,0.721
9,17,0.008,-20.393,0.453,0.78
9,18,0.039,-20.412,0.729,0.851
9,19,0.072,-20.432,0.14,0.401
9,20,0.107,-20.455,0.782,0.711
9,21,0.143,-20.48,0.968,0.215
9,22,0.183,-20.508,0.625,0.068
9,23,0.226,-20.541,0.138,0.857
9,24,0.272,-20.578,0.596,0.64
9,25,0.323,-20.62,0.67,0.319
9,26,0.379,-20.668,0.562,0.329
9,27,0.441,-20.723,0.954,0.647
9,28,0.51,-20.785,0.569,0.092
9,29,0.587,-20.857,0.652,0.08
9,30,0.673,-20.939,0.316,0.22
9,31,0.77,-21.033,0.346,0.208
9,32,0.879,-21.141,0.438,0.745
9,33,1.003,-21.267,0.624,0.352
9,34,1.143,-21.413,0.464,0.629
9,35,1.302,-21.582,0.063,0.662
9,36,1.482,-21.778,0.171,0.355
9,37,1.687,-22.004,0.333,0.34
9,38,1.92,-22.266,0.131,0.171
9,39,2.182,-22.567,0.895,0.461
9,40,2.477,-22.91,0.72,0.491
9,41,2.803,-23.299,0.479,0.2
9,42,3.16,-23.732,0.564,0.528
9,43,3.541,-24.207,0.256,0.754
9,44,3.935,-24.716,0.558,0.214
9,45,4.324,-25.247,0.237,0.516
9,46,4.682,-25.792,0.808,0.976
9,47,4.979,-26.343,0.835,0.439
9,48,5.192,-26.906,0.7,0.932
9,49,5.31,-27.499,0.064,0.2
9,50,5.353,-28.109,0.722,0.209
9,51,5.344,-28.673,0.516,0.183
9,52,5.401,-29.212,0.865,0.257
9,53,5.299,-29.49,0.68,0.812
10,4,0,-20.101,0.57,0.794
10,5,-0.571,-20.352,0.42,0.359
10,6,-0.461,-20.432,0.32,0.463
10,7,-0.371,-20.483,0.118,0.701
10,8,-0.299,-20.526,0.67,0.953
10,9,-0.24,-20.562,0.933,0.386
10,10,-0.191,-20.593,0.651,0.269
10,11,-0.148,-20.619,0.328,0.087
10,12,-0.11,-20.643,0.196,0.63
10,13,-0.076,-20.664,0.654,0.43
10,14,-0.043,-20.685,0.763,0.04
10,15,-0.011,-20.705,0.111,0.419
10,16,0.02,-20.726,0.746,0.794
10,17,0.052,-20.747,0.374,0.598
10,18,0.085,-20.77,0.009,0.967
10,19,0.119,-20.794,0.097,0.652
10,20,0.156,-20.821,0.662,0.646
10,21,0.195,-20.851,0.398,0.78
10,22,0.237,-20.885,0.567,0.712
10,23,0.282,-20.923,0.937,0.944
10,24,0.331,-20.965,0.679,0.02
10,25,0.385,-21.013,0.461,0.893
10,26,0.445,-21.067,0.534,0.699
10,27,0.51,-21.127,0.098,0.777
10,28,0.583,-21.197,0.32,0.362
10,29,0.665,-21.276,0.209,0.18
10,30,0.756,-21.366,0.733,0.735
10,31,0.859,-21.47,0.234,0.257
10,32,0.975,-21.589,0.463,0.142
10,33,1.106,-21.727,0.942,0.344
10,34,1.255,-21.886,0.27,0.085
10,35,1.424,-22.07,0.686,0.028
10,36,1.616,-22.282,0.46,0.378
10,37,1.834,-22.527,0.606,0.765
10,38,2.081,-22.809,0.74,0.205
10,39,2.358,-23.132,0.106,0.618
10,40,2.668,-23.498,0.689,0.17
10,41,3.009,-23.909,0.948,0.191
10,42,3.377,-24.363,0.637,0.319
10,43,3.763,-24.854,1,0.905
10,44,4.152,-25.373,0.343,0.487
10,45,4.521,-25.909,0.958,0.761
10,46,4.84,-26.453,0.672,0.125
10,47,5.075,-27.002,0.388,0.772
10,48,5.195,-27.566,0.558,0.321
10,49,5.186,-28.153,0.94,0.496
10,50,5.068,-28.736,0.561,0.267
10,51,4.938,-29.269,0.802,0.898
10,52,4.899,-29.727,0.653,0.085
10,53,4.763,-29.933,0.872,0.631
11,4,0,-20.37,0.962,0.124
11,5,-0.473,-20.643,0.959,0.656
11,6,-0.371,-20.746,0.305,0.509
11,7,-0.291,-20.813,0.591,0.941
11,8,-0.227,-20.866,0.947,0.903
11,9,-0.175,-20.91,0.417,0.147
11,10,-0.131,-20.944,0.454,0.398
11,11,-0.092,-20.973,0.055,0.233
11,12,-0.057,-20.998,0.851,0.664
11,13,-0.024,-21.019,0.956,0.763
11,14,0.007,-21.038,0.839,0.488
11,15,0.038,-21.056,0.37,0.216
11,16,0.07,-21.074,0.173,0.579
11,17,0.102,-21.093,0.136,0.222
11,18,0.136,-21.113,0.819,0.343
11,19,0.171,-21.134,0.246,0.951
11,20,0.208,-21.158,0.504,0.572
11,21,0.248,-21.185,0.638,0.28
11,22,0.291,-21.215,0.003,0.356
11,23,0.338,-21.25,0.893,0.315
11,24,0.389,-21.289,0.316,0.912
11,25,0.444,-21.333,0.109,0.841
11,26,0.505,-21.383,0.289,0.494
11,27,0.572,-21.44,0.854,0.279
11,28,0.646,-21.505,0.729,0.743
11,29,0.729,-21.579,0.204,0.014
11,30,0.822,-21.665,0.721,0.796
11,31,0.926,-21.762,0.611,0.778
11,32,1.042,-21.875,0.071,0.049
11,33,1.174,-22.005,0.979,0.203
11,34,1.324,-22.156,0.441,0.807
11,35,1.494,-22.33,0.574,0.819
11,36,1.686,-22.531,0.563,0.963
11,37,1.904,-22.764,0.694,0.757
11,38,2.15,-23.033,0.55,0.516
11,39,2.425,-23.342,0.015,0.667
11,40,2.732,-23.696,0.702,0.613
11,41,3.069,-24.095,0.732,0.064
11,42,3.431,-24.54,0.211,0.229
11,43,3.809,-25.03,0.304,0.394
11,44,4.188,-25.56,0.669,0.33
11,45,4.547,-26.123,0.638,0.443
11,46,4.855,-26.718,0.351,0.283
11,47,5.073,-27.35,0.149,0.696
11,48,5.156,-28.026,0.753,0.261
11,49,5.047,-28.722,0.997,0.71
11,50,4.7,-29.368,0.75,0.982
11,51,4.263,-29.931,0.909,0.206
11,52,3.795,-30.342,0.546,0.769
11,53,3.216,-30.488,0.226,0.001
12,4,0,-20.864,0.567,0.391
12,5,-0.344,-21.167,0.668,0.566
12,6,-0.259,-21.298,0.252,0.226
12,7,-0.194,-21.38,0.121,0.031
12,8,-0.143,-21.44,0.88,0.984
12,9,-0.101,-21.484,0.143,0.664
12,10,-0.063,-21.517,0.228,0.947
12,11,-0.029,-21.54,0.239,0.01
12,12,0.002,-21.557,0.201,0.595
12,13,0.033,-21.568,0.088,0.065
12,14,0.063,-21.575,0.504,0.105
12,15,0.093,-21.579,0.367,0.208
12,16,0.124,-21.582,0.227,0.082
12,17,0.155,-21.585,0.434,0.042
12,18,0.188,-21.587,0.329,0.351
12,19,0.223,-21.589,0.028,0.446
12,20,0.26,-21.592,0.322,0.44
12,21,0.299,-21.597,0.349,0.543
12,22,0.341,-21.603,0.239,0.531
12,23,0.386,-21.612,0.078,0.284
12,24,0.435,-21.623,0.446,0.933
12,25,0.488,-21.637,0.6,0.807
12,26,0.546,-21.655,0.317,0.012
12,27,0.61,-21.677,0.468,0.321
12,28,0.68,-21.705,0.339,0.171
12,29,0.757,-21.739,0.815,0.909
12,30,0.844,-21.782,0.653,0.455
12,31,0.941,-21.834,0.357,0.077
12,32,1.049,-21.897,0.618,0.94
12,33,1.172,-21.972,0.977,0.415
12,34,1.31,-22.06,0.248,0.359
12,35,1.467,-22.164,0.532,0.328
12,36,1.645,-22.286,0.647,0.704
12,37,1.846,-22.428,0.487,0.515
12,38,2.073,-22.592,0.095,0.689
12,39,2.328,-22.782,0.075,0.062
12,40,2.613,-22.999,0.676,0.206
12,41,2.928,-23.245,0.601,0.5
12,42,3.272,-23.521,0.95,0.616
12,43,3.639,-23.826,0.936,0.062
12,44,4.02,-24.159,0.281,0.056
12,45,4.4,-24.52,0.608,0.763
12,46,4.754,-24.918,0.183,0.106
12,47,5.051,-25.376,0.823,0.514
12,48,5.245,-25.938,0.325,0.562
12,49,5.277,-26.62,0.917,0.858
12,50,5.109,-27.402,0.398,0.31
12,51,4.887,-28.476,0.01,0.763
12,52,4.583,-31.788,0.828,0.731
12,53,3.302,-34.44,0.628,0.928
13,4,0,-21.62,0.14,0.547
13,5,-0.136,-21.974,0.375,0.62
13,6,-0.099,-22.16,0.601,0.524
13,7,-0.071,-22.272,0.456,0.811
13,8,-0.05,-22.349,0.467,0.276
13,9,-0.031,-22.402,0.267,0.26
13,10,-0.014,-22.437,0.129,0.547
13,11,0.002,-22.459,0.487,0.873
13,12,0.017,-22.47,0.053,0.19
13,13,0.031,-22.474,0.665,0.215
13,14,0.045,-22.472,0.88,0.06
13,15,0.06,-22.466,0.025,0.544
13,16,0.075,-22.456,0.486,0.83
13,17,0.091,-22.445,0.992,0.506
13,18,0.107,-22.432,0.354,0.558
13,19,0.124,-22.416,0.993,0.79
13,20,0.142,-22.4,0.93,0.977
13,21,0.161,-22.383,0.281,0.039
13,22,0.181,-22.366,0.536,0.296
13,23,0.203,-22.349,0.171,0.092
13,24,0.227,-22.331,0.74,0.151
13,25,0.252,-22.313,0.744,0.386
13,26,0.28,-22.296,0.198,0.707
13,27,0.31,-22.279,0.511,0.032
13,28,0.343,-22.263,0.231,0.685
13,29,0.38,-22.248,0.62,0.223
13,30,0.42,-22.233,0.997,0.718
13,31,0.466,-22.219,0.517,0.99
13,32,0.517,-22.206,0.491,0.084
13,33,0.574,-22.194,0.755,0.362
13,34,0.639,-22.182,0.469,0.508
13,35,0.713,-22.17,0.458,0.042
13,36,0.796,-22.158,0.135,0.852
13,37,0.891,-22.145,0.789,0.643
13,38,0.997,-22.129,0.799,0.767
13,39,1.118,-22.11,0.589,0.353
13,40,1.253,-22.084,0.245,0.7
13,41,1.403,-22.047,0.029,0.789
13,42,1.57,-21.996,0.34,0.332
13,43,1.751,-21.924,0.616,0.613
13,44,1.945,-21.825,0.344,0.974
13,45,2.145,-21.695,0.511,0.387
13,46,2.343,-21.533,0.577,0.216
13,47,2.526,-21.345,0.397,0.721
13,48,2.678,-21.136,0.234,0.107
13,49,2.781,-20.755,0.371,0.001
13,50,2.85,-19.861,0.399,0.143
13,51,2.952,-18.251,0.32,0.51
13,52,3.056,-16.523,0.549,0.746
13,53,4.561,-15.781,0.068,0.036
