"V1","V2","V3","V4","V5","V6"
5,20,0.551,-16.534,0.988,0.087
5,21,0.603,-16.448,0.367,0.885
5,22,0.657,-16.351,0.637,0.914
5,23,0.713,-16.242,0.096,0.779
5,24,0.772,-16.123,0.008,0.851
5,25,0.833,-15.993,0.592,0.831
5,26,0.896,-15.856,0.123,0.133
5,27,0.958,-15.715,0.425,0.84
5,28,1.018,-15.573,0.878,0.826
5,29,1.073,-15.435,0.044,0.622
5,30,1.12,-15.305,0.012,0.157
5,31,1.154,-15.185,0.132,0.782
5,32,1.174,-15.075,0.427,0.825
5,33,1.179,-14.972,0.76,0.224
5,34,1.17,-14.871,0.82,0.139
5,35,1.151,-14.766,0.808,0.232
5,36,1.127,-14.655,0.797,0.25
5,37,1.101,-14.536,0.878,0.2
5,38,1.077,-14.409,0.18,0.626
5,39,1.055,-14.277,0.996,0.552
5,40,1.037,-14.143,0.894,0.487
5,41,1.02,-14.011,0.338,0.091
5,42,1.004,-13.883,0.196,0.69
5,43,0.993,-13.765,0.311,0.381
5,44,0.986,-13.661,0.28,0.079
5,45,0.987,-13.571,0.542,0.074
5,46,0.998,-13.485,0.783,0.454
5,47,1.024,-13.393,0.894,0.508
5,48,1.068,-13.297,0.713,0.445
5,49,1.135,-13.201,0.974,0.189
5,50,1.228,-13.114,0.718,0.153
5,51,1.354,-13.045,0.551,0.567
5,52,1.512,-12.956,0.853,0.449
5,53,1.608,-12.897,0.624,0.004
6,4,0,-16.877,0.057,0.656
6,5,-0.343,-16.813,0.4,0.109
6,6,-0.228,-16.747,0.384,0.818
6,7,-0.132,-16.684,0.029,0.893
6,8,-0.054,-16.628,0.191,0.674
6,9,0.01,-16.58,0.622,0.945
6,10,0.066,-16.535,0.454,0.086
6,11,0.115,-16.494,0.472,0.263
6,12,0.16,-16.453,0.474,0.922
6,13,0.203,-16.412,0.565,0.362
6,14,0.243,-16.37,0.902,0.319
6,15,0.284,-16.325,0.188,0.369
6,16,0.324,-16.276,0.37,0.708
6,17,0.365,-16.221,0.801,0.509
6,18,0.408,-16.161,0.707,0.191
6,19,0.453,-16.092,0.912,0.585
6,20,0.501,-16.013,0.23,0.01
6,21,0.552,-15.924,0.423,0.546
6,22,0.607,-15.822,0.1,0.045
6,23,0.666,-15.707,0.441,0.233
6,24,0.729,-15.578,0.638,0.239
6,25,0.796,-15.434,0.533,0.024
6,26,0.868,-15.276,0.765,0.649
6,27,0.941,-15.106,0.637,0.233
6,28,1.013,-14.931,0.251,0.204
6,29,1.082,-14.754,0.764,0.744
6,30,1.14,-14.585,0.296,0.777
6,31,1.183,-14.43,0.662,0.054
6,32,1.207,-14.294,0.672,0.299
6,33,1.208,-14.176,0.622,0.208
6,34,1.192,-14.074,0.732,0.092
6,35,1.162,-13.981,0.504,0.969
6,36,1.125,-13.894,0.962,0.041
6,37,1.087,-13.81,0.226,0.199
6,38,1.052,-13.732,0.746,0.505
6,39,1.023,-13.66,0.385,0.189
6,40,1.001,-13.6,0.296,0.568
6,41,0.987,-13.55,0.401,0.615
6,42,0.98,-13.505,0.725,0.591
6,43,0.982,-13.457,0.76,0.058
6,44,0.994,-13.401,0.078,0.76
6,45,1.016,-13.336,0.79,0.923
6,46,1.052,-13.261,0.785,0.785
6,47,1.1,-13.178,0.302,0.938
6,48,1.16,-13.096,0.113,0.059
6,49,1.234,-13.022,0.931,0.204
6,50,1.324,-12.962,0.227,0.119
6,51,1.429,-12.919,0.175,0.829
6,52,1.546,-12.89,0.366,0.92
6,53,1.635,-12.878,0.045,0.184
7,4,0,-16.579,0.257,0.98
7,5,-0.409,-16.536,0.807,0.859
7,6,-0.29,-16.487,0.435,0.608
7,7,-0.189,-16.438,0.191,0.797
7,8,-0.106,-16.391,0,0.464
7,9,-0.036,-16.347,0.788,0.483
7,10,0.023,-16.305,0.907,0.828
7,11,0.075,-16.264,0.663,0.809
7,12,0.122,-16.224,0.649,0.094
7,13,0.165,-16.183,0.586,0.3
7,14,0.207,-16.139,0.037,0.465
7,15,0.247,-16.093,0.902,0.575
7,16,0.287,-16.044,0.491,0.916
7,17,0.328,-15.989,0.287,0.551
7,18,0.37,-15.927,0.632,0.671
7,19,0.415,-15.859,0.887,0.645
7,20,0.462,-15.781,0.376,0.865
7,21,0.513,-15.692,0.285,0.561
7,22,0.568,-15.591,0.976,0.372
7,23,0.627,-15.475,0.853,0.159
7,24,0.691,-15.344,0.573,0.536
7,25,0.759,-15.195,0.811,0.623
7,26,0.832,-15.028,0.703,0.083
7,27,0.908,-14.846,0.595,0.376
7,28,0.983,-14.653,0.257,0.911
7,29,1.055,-14.456,0.73,0.673
7,30,1.115,-14.265,0.108,0.842
7,31,1.16,-14.09,0.93,0.608
7,32,1.181,-13.943,0.06,0.832
7,33,1.179,-13.829,0.085,0.206
7,34,1.154,-13.749,0.632,0.794
7,35,1.118,-13.697,0.08,0.813
7,36,1.077,-13.659,0.639,0.319
7,37,1.037,-13.625,0.505,0.254
7,38,1.006,-13.593,0.126,0.286
7,39,0.988,-13.562,0.593,0.19
7,40,0.981,-13.528,0.588,0.352
7,41,0.984,-13.485,0.974,0.883
7,42,0.997,-13.433,0.715,0.977
7,43,1.018,-13.37,0.586,0.482
7,44,1.046,-13.3,0.964,0.121
7,45,1.082,-13.225,0.728,0.641
7,46,1.127,-13.147,0.103,0.74
7,47,1.179,-13.072,0.036,0.968
7,48,1.239,-13.004,0.55,0.842
7,49,1.31,-12.948,0.741,0.467
7,50,1.391,-12.908,0.052,0.836
7,51,1.484,-12.884,0.899,0.484
7,52,1.585,-12.881,0.031,0.917
7,53,1.668,-12.887,0.199,0.355
8,4,0,-16.389,0.495,0.254
8,5,-0.439,-16.378,0.981,0.889
8,6,-0.318,-16.354,0.196,0.94
8,7,-0.216,-16.326,0.301,0.593
8,8,-0.131,-16.296,0.152,0.523
8,9,-0.059,-16.264,0.652,0.214
8,10,0.002,-16.23,0.791,0.245
8,11,0.056,-16.195,0.552,0.132
8,12,0.104,-16.157,0.916,0.589
8,13,0.149,-16.117,0.242,0.457
8,14,0.191,-16.074,0.81,0.139
8,15,0.233,-16.028,0.876,0.287
8,16,0.274,-15.977,0.337,0.582
8,17,0.316,-15.92,0.886,0.46
8,18,0.36,-15.857,0.224,0.008
8,19,0.406,-15.787,0.966,0.628
8,20,0.454,-15.709,0.793,0.289
8,21,0.505,-15.619,0.761,0.413
8,22,0.56,-15.517,0.643,0.173
8,23,0.618,-15.4,0.25,0.166
8,24,0.681,-15.268,0.976,0.534
8,25,0.748,-15.118,0.011,0.178
8,26,0.817,-14.951,0.21,0.322
8,27,0.887,-14.769,0.362,0.18
8,28,0.956,-14.575,0.785,0.915
8,29,1.018,-14.378,0.671,0.595
8,30,1.069,-14.19,0.269,0.833
8,31,1.101,-14.024,0.449,0.598
8,32,1.11,-13.897,0.406,0.325
8,33,1.099,-13.815,0.239,0.729
8,34,1.072,-13.765,0.416,0.644
8,35,1.041,-13.731,0.134,0.081
8,36,1.011,-13.702,0.838,0.422
8,37,0.992,-13.671,0.285,0.671
8,38,0.987,-13.633,0.195,0.592
8,39,0.993,-13.582,0.768,0.006
8,40,1.006,-13.523,0.391,0.961
8,41,1.025,-13.458,0.063,0.426
8,42,1.048,-13.388,0.526,0.135
8,43,1.077,-13.314,0.783,0.775
8,44,1.111,-13.239,0.237,0.171
8,45,1.15,-13.164,0.179,0.656
8,46,1.194,-13.093,0.407,0.232
8,47,1.245,-13.028,0.059,0.996
8,48,1.302,-12.974,0.91,0.434
8,49,1.366,-12.933,0.109,0.358
8,50,1.44,-12.905,0.205,0.636
8,51,1.522,-12.89,0.989,0.977
8,52,1.613,-12.894,0.063,0.113
8,53,1.691,-12.901,0.029,0.561
9,4,0,-16.125,0.96,0.963
9,5,-0.423,-16.132,0.514,0.083
9,6,-0.305,-16.134,0.995,0.261
9,7,-0.205,-16.128,0.611,0.107
9,8,-0.121,-16.115,0.79,0.962
9,9,-0.05,-16.096,0.583,0.411
9,10,0.011,-16.072,0.416,0.363
9,11,0.064,-16.042,0.834,0.706
9,12,0.113,-16.009,0.412,0.034
9,13,0.159,-15.971,0.363,0.143
9,14,0.203,-15.928,0.156,0.57
9,15,0.245,-15.881,0.703,0.316
9,16,0.288,-15.828,0.467,0.23
9,17,0.332,-15.768,0.065,0.683
9,18,0.377,-15.702,0.888,0.976
9,19,0.424,-15.629,0.467,0.403
9,20,0.473,-15.545,0.735,0.542
9,21,0.525,-15.451,0.085,0.51
9,22,0.579,-15.345,0.044,0.05
9,23,0.635,-15.225,0.664,0.44
9,24,0.694,-15.089,0.311,0.586
9,25,0.753,-14.939,0.417,0.244
9,26,0.812,-14.774,0.453,0.808
9,27,0.867,-14.598,0.183,0.155
9,28,0.916,-14.418,0.329,0.753
9,29,0.956,-14.244,0.014,0.466
9,30,0.981,-14.093,0.986,0.926
9,31,0.992,-13.98,0.526,0.057
9,32,0.987,-13.902,0.495,0.827
9,33,0.973,-13.847,0.358,0.589
9,34,0.961,-13.806,0.495,0.641
9,35,0.958,-13.768,0.317,0.35
9,36,0.964,-13.726,0.43,0.105
9,37,0.98,-13.672,0.631,0.599
9,38,1.002,-13.607,0.818,0.955
9,39,1.025,-13.537,0.384,0.319
9,40,1.049,-13.466,0.887,0.669
9,41,1.075,-13.394,0.258,0.934
9,42,1.104,-13.322,0.202,0.424
9,43,1.135,-13.251,0.077,0.459
9,44,1.17,-13.182,0.757,0.317
9,45,1.207,-13.117,0.948,0.702
9,46,1.249,-13.059,0.537,0.733
9,47,1.296,-13.01,0.067,0.83
9,48,1.347,-12.97,0.099,0.455
9,49,1.405,-12.942,0.736,0.016
9,50,1.471,-12.923,0.066,0.434
9,51,1.544,-12.914,0.01,0.528
9,52,1.627,-12.914,0.008,0.877
9,53,1.702,-12.917,0.104,0.153
10,4,0,-15.703,0.714,0.925
10,5,-0.364,-15.718,0.826,0.433
10,6,-0.251,-15.743,0.732,0.161
10,7,-0.155,-15.755,0.708,0.745
10,8,-0.076,-15.756,0.815,0.913
10,9,-0.009,-15.746,0.59,0.203
10,10,0.048,-15.727,0.482,0.425
10,11,0.1,-15.701,0.04,0.05
10,12,0.147,-15.669,0.7,0.202
10,13,0.192,-15.63,0.245,0.975
10,14,0.235,-15.585,0.938,0.177
10,15,0.278,-15.533,0.248,0.314
10,16,0.321,-15.474,0.819,0.328
10,17,0.365,-15.407,0.251,0.585
10,18,0.41,-15.333,0.989,0.09
10,19,0.455,-15.25,0.834,0.213
10,20,0.503,-15.158,0.736,0.788
10,21,0.551,-15.055,0.398,0.66
10,22,0.599,-14.94,0.757,0.184
10,23,0.647,-14.815,0.945,0.123
10,24,0.692,-14.679,0.057,0.347
10,25,0.735,-14.535,0.572,0.341
10,26,0.772,-14.389,0.49,0.729
10,27,0.8,-14.246,0.382,0.224
10,28,0.819,-14.119,0.33,0.393
10,29,0.829,-14.014,0.214,0.664
10,30,0.832,-13.929,0.292,0.141
10,31,0.835,-13.866,0.846,0.458
10,32,0.842,-13.82,0.089,0.612
10,33,0.858,-13.778,0.637,0.759
10,34,0.884,-13.734,0.006,0.532
10,35,0.92,-13.686,0.351,0.344
10,36,0.96,-13.628,0.26,0.478
10,37,0.998,-13.563,0.346,0.448
10,38,1.032,-13.498,0.963,0.253
10,39,1.064,-13.436,0.352,0.078
10,40,1.095,-13.377,0.063,0.802
10,41,1.125,-13.322,0.249,0.378
10,42,1.156,-13.269,0.428,0.461
10,43,1.188,-13.218,0.179,0.498
10,44,1.222,-13.17,0.25,0.115
10,45,1.258,-13.124,0.208,0.006
10,46,1.295,-13.081,0.678,0.382
10,47,1.336,-13.044,0.945,0.43
10,48,1.381,-13.012,0.8,0.183
10,49,1.431,-12.986,0.991,0.661
10,50,1.487,-12.967,0.933,0.152
10,51,1.552,-12.955,0.66,0.678
10,52,1.626,-12.944,0.975,0.464
10,53,1.699,-12.936,0.058,0.166
11,4,0,-15.133,0.691,0.314
11,5,-0.258,-15.137,0.076,0.198
11,6,-0.154,-15.181,0.519,0.433
11,7,-0.067,-15.206,0.964,0.132
11,8,0.004,-15.214,0.251,0.04
11,9,0.064,-15.208,0.429,0.915
11,10,0.116,-15.191,0.621,0.567
11,11,0.163,-15.163,0.823,0.735
11,12,0.206,-15.126,0.336,0.24
11,13,0.247,-15.081,0.676,0.216
11,14,0.287,-15.028,0.715,0.559
11,15,0.327,-14.966,0.417,0.765
11,16,0.366,-14.897,0.048,0.522
11,17,0.404,-14.82,0.723,0.761
11,18,0.442,-14.734,0.056,0.53
11,19,0.479,-14.641,0.234,0.086
11,20,0.514,-14.54,0.52,0.596
11,21,0.548,-14.432,0.513,0.854
11,22,0.58,-14.318,0.089,0.071
11,23,0.608,-14.202,0.66,0.777
11,24,0.632,-14.089,0.59,0.877
11,25,0.651,-13.985,0.326,0.16
11,26,0.666,-13.893,0.169,0.417
11,27,0.676,-13.814,0.696,0.004
11,28,0.686,-13.75,0.114,0.214
11,29,0.698,-13.7,0.367,0.583
11,30,0.716,-13.659,0.236,0.4
11,31,0.744,-13.626,0.813,0.01
11,32,0.783,-13.595,0.104,0.076
11,33,0.833,-13.556,0.677,0.499
11,34,0.887,-13.507,0.68,0.426
11,35,0.939,-13.453,0.739,0.01
11,36,0.987,-13.395,0.901,0.558
11,37,1.029,-13.336,0.061,0.507
11,38,1.066,-13.278,0.441,0.756
11,39,1.099,-13.223,0.346,0.834
11,40,1.13,-13.171,0.517,0.956
11,41,1.16,-13.123,0.76,0.387
11,42,1.189,-13.08,0.044,0.354
11,43,1.219,-13.044,0.59,0.07
11,44,1.25,-13.017,0.937,0.053
11,45,1.283,-13.003,0.589,0.735
11,46,1.316,-13.001,0.003,0.302
11,47,1.352,-13.008,0.579,0.582
11,48,1.391,-13.016,0.825,0.611
11,49,1.434,-13.022,0.866,0.666
11,50,1.483,-13.023,0.462,0.171
11,51,1.538,-13.019,0.988,0.882
11,52,1.601,-12.996,0.092,0.897
11,53,1.668,-12.975,0.655,0.381
12,4,0,-14.335,0.308,0.943
12,5,-0.128,-14.329,0.337,0.81
12,6,-0.044,-14.379,0.303,0.515
12,7,0.024,-14.409,0.452,0.47
12,8,0.078,-14.417,0.569,0.078
12,9,0.124,-14.407,0.983,0.353
12,10,0.164,-14.381,0.714,0.848
12,11,0.201,-14.343,0.292,0.573
12,12,0.235,-14.294,0.007,0.919
12,13,0.267,-14.236,0.915,0.375
12,14,0.298,-14.171,0.497,0.634
12,15,0.329,-14.1,0.078,0.317
12,16,0.358,-14.023,0.346,0.233
12,17,0.386,-13.942,0.869,0.874
12,18,0.414,-13.859,0.307,0.08
12,19,0.44,-13.774,0.381,0.018
12,20,0.464,-13.69,0.089,0.493
12,21,0.487,-13.609,0.021,0.232
12,22,0.509,-13.532,0.341,0.499
12,23,0.529,-13.462,0.148,0.775
12,24,0.549,-13.401,0.023,0.538
12,25,0.568,-13.349,0.162,0.307
12,26,0.587,-13.307,0.902,0.5
12,27,0.609,-13.273,0.5,0.798
12,28,0.636,-13.243,0.93,0.772
12,29,0.67,-13.216,0.648,0.898
12,30,0.71,-13.187,0.031,0.218
12,31,0.755,-13.158,0.031,0.81
12,32,0.802,-13.126,0.857,0.488
12,33,0.852,-13.092,0.004,0.556
12,34,0.9,-13.056,0.338,0.024
12,35,0.944,-13.024,0.268,0.943
12,36,0.984,-12.998,0.774,0.382
12,37,1.019,-12.977,0.322,0.605
12,38,1.051,-12.96,0.664,0.963
12,39,1.079,-12.946,0.305,0.056
12,40,1.106,-12.937,0.973,0.784
12,41,1.132,-12.932,0.223,0.749
12,42,1.158,-12.932,0.593,0.215
12,43,1.185,-12.937,0.705,0.829
12,44,1.214,-12.946,0.108,0.325
12,45,1.245,-12.957,0.861,0.167
12,46,1.279,-12.968,0.732,0.748
12,47,1.315,-12.977,0.223,0.171
12,48,1.356,-12.983,0.632,0.784
12,49,1.402,-12.982,0.868,0.247
12,50,1.455,-12.974,0.238,0.745
12,51,1.517,-12.959,0.588,0.757
12,52,1.596,-13.002,0.505,0.29
12,53,1.62,-13.053,0.383,0.212
13,4,0,-12.931,0.631,0.806
13,5,-0.032,-13.256,0.836,0.554
13,6,0.004,-13.374,0.097,0.007
13,7,0.031,-13.425,0.589,0.959
13,8,0.052,-13.444,0.639,0.347
13,9,0.07,-13.438,0.29,0.763
13,10,0.085,-13.416,0.268,0.082
13,11,0.1,-13.38,0.876,0.042
13,12,0.114,-13.334,0.986,0.933
13,13,0.127,-13.281,0.773,0.006
13,14,0.139,-13.222,0.852,0.415
13,15,0.151,-13.159,0.234,0.869
13,16,0.163,-13.094,0.689,0.423
13,17,0.174,-13.028,0.386,0.983
13,18,0.186,-12.962,0.951,0.78
13,19,0.197,-12.898,0.138,0.663
13,20,0.208,-12.838,0.022,0.268
13,21,0.22,-12.784,0.248,0.048
13,22,0.232,-12.736,0.597,0.346
13,23,0.244,-12.696,0.61,0.588
13,24,0.258,-12.665,0.016,0.455
13,25,0.273,-12.644,0.554,0.265
13,26,0.29,-12.632,0.231,0.106
13,27,0.307,-12.629,0.236,0.937
13,28,0.326,-12.633,0.336,0.277
13,29,0.345,-12.642,0.418,0.275
13,30,0.365,-12.655,0.362,0.233
13,31,0.386,-12.668,0.483,0.909
13,32,0.406,-12.681,0.982,0.082
13,33,0.427,-12.692,0.522,0.568
13,34,0.447,-12.7,0.879,0.407
13,35,0.465,-12.705,0.363,0.613
13,36,0.482,-12.708,0.384,0.929
13,37,0.496,-12.709,0.528,0.162
13,38,0.51,-12.71,0.441,0.577
13,39,0.522,-12.71,0.712,0.081
13,40,0.534,-12.709,0.524,0.515
13,41,0.547,-12.709,0.691,0.048
13,42,0.559,-12.708,0.817,0.066
13,43,0.573,-12.705,0.416,0.376
13,44,0.588,-12.698,0.309,0.357
13,45,0.604,-12.687,0.55,0.983
13,46,0.621,-12.67,0.425,0.941
13,47,0.641,-12.642,0.094,0.588
13,48,0.663,-12.603,0.862,0.752
13,49,0.688,-12.548,0.336,0.4
13,50,0.718,-12.471,0.85,0.679
13,51,0.755,-12.365,0.918,0.003
13,52,0.806,-12.232,0.821,0.338
13,53,1.596,-12.16,0.179,0.102
