"V1","V2","V3","V4","V5","V6"
4,33,0.658,-26.665,0.907,0.699
4,34,0.743,-26.674,0.351,0.317
4,35,0.838,-26.687,0.465,0.625
4,36,0.945,-26.702,0.831,0.735
4,37,1.067,-26.722,0.666,0.692
4,38,1.207,-26.743,0.394,0.963
4,39,1.368,-26.767,0.006,0.025
4,40,1.556,-26.791,0.714,0.139
4,41,1.776,-26.815,0.925,0.053
4,42,2.034,-26.838,0.264,0.392
4,43,2.34,-26.861,0.342,0.378
4,44,2.703,-26.889,0.101,0.989
4,45,3.132,-26.934,0.631,0.022
4,46,3.636,-27.029,0.912,0.457
4,47,4.215,-27.238,0.845,0.941
4,48,4.851,-27.694,0.442,0.644
4,49,5.493,-28.621,0.702,0.727
4,50,6.066,-30.252,0.872,0.416
4,51,6.61,-32.672,0.975,0.896
4,52,7.57,-35.161,0.398,0.454
4,53,8.053,-36.244,0.99,0.37
5,4,0,-27.466,0.22,0.569
5,5,-0.521,-27.669,0.385,0.705
5,6,-0.417,-27.594,0.937,1
5,7,-0.338,-27.512,0.286,0.082
5,8,-0.276,-27.442,0.283,0.639
5,9,-0.226,-27.385,0.251,0.056
5,10,-0.184,-27.336,0.35,0.214
5,11,-0.148,-27.295,0.418,0.329
5,12,-0.115,-27.259,0.538,0.326
5,13,-0.084,-27.227,0.764,0.574
5,14,-0.054,-27.198,0.352,0.466
5,15,-0.025,-27.172,0.226,0.329
5,16,0.005,-27.148,0.772,0.913
5,17,0.035,-27.126,0.834,0.522
5,18,0.067,-27.104,0.165,0.375
5,19,0.1,-27.084,0.117,0.219
5,20,0.134,-27.065,0.39,0.023
5,21,0.171,-27.047,0.716,0.601
5,22,0.21,-27.031,0.377,0.639
5,23,0.252,-27.017,0.812,0.225
5,24,0.297,-27.004,0.713,0.497
5,25,0.346,-26.994,0.819,0.138
5,26,0.399,-26.986,0.415,0.359
5,27,0.456,-26.98,0.095,0.147
5,28,0.519,-26.978,0.418,0.206
5,29,0.587,-26.98,0.124,0.622
5,30,0.663,-26.985,0.407,0.987
5,31,0.746,-26.996,0.479,0.554
5,32,0.838,-27.011,0.048,0.621
5,33,0.941,-27.033,0.811,0.476
5,34,1.056,-27.06,0.897,0.248
5,35,1.185,-27.094,0.248,0.242
5,36,1.331,-27.135,0.294,0.133
5,37,1.497,-27.183,0.094,0.89
5,38,1.687,-27.24,0.06,0.344
5,39,1.906,-27.305,0.075,0.58
5,40,2.159,-27.378,0.036,0.279
5,41,2.452,-27.462,0,0.613
5,42,2.793,-27.558,0.039,0.019
5,43,3.189,-27.671,0.313,0.36
5,44,3.649,-27.809,0.022,0.341
5,45,4.175,-27.987,0.696,0.253
5,46,4.761,-28.233,0.519,0.936
5,47,5.381,-28.593,0.249,0.051
5,48,5.97,-29.142,0.632,0.647
5,49,6.429,-29.976,0.434,0.135
5,50,6.73,-31.129,0.378,0.491
5,51,6.89,-32.478,0.794,0.707
5,52,7.057,-33.678,0.899,0.54
5,53,6.633,-34.178,0.161,0.687
6,4,0,-27.678,0.716,0.472
6,5,-0.556,-27.912,0.51,0.512
6,6,-0.441,-27.873,0.794,0.944
6,7,-0.349,-27.817,0.487,0.155
6,8,-0.274,-27.768,0.696,0.48
6,9,-0.213,-27.727,0.492,0.358
6,10,-0.161,-27.692,0.812,0.144
6,11,-0.116,-27.661,0.45,0.19
6,12,-0.075,-27.635,0.038,0.185
6,13,-0.037,-27.611,0.111,0.621
6,14,0,-27.59,0.389,0.71
6,15,0.036,-27.57,0.958,0.164
6,16,0.072,-27.552,0.048,0.687
6,17,0.108,-27.535,0.567,0.465
6,18,0.146,-27.52,0.909,0.696
6,19,0.186,-27.505,0.708,0.247
6,20,0.228,-27.492,0.615,0.555
6,21,0.273,-27.481,0.9,0.066
6,22,0.321,-27.471,0.994,0.38
6,23,0.372,-27.463,0.496,0.287
6,24,0.427,-27.457,0.799,0.978
6,25,0.487,-27.454,0.493,0.691
6,26,0.552,-27.454,0.642,0.807
6,27,0.623,-27.457,0.529,0.064
6,28,0.7,-27.463,0.446,0.004
6,29,0.785,-27.474,0.13,0.309
6,30,0.879,-27.49,0.79,0.279
6,31,0.983,-27.512,0.457,0.708
6,32,1.098,-27.539,0.682,0.203
6,33,1.226,-27.574,0.084,0.495
6,34,1.37,-27.616,0.321,0.276
6,35,1.531,-27.666,0.479,0.498
6,36,1.714,-27.724,0.707,0.948
6,37,1.921,-27.793,0.073,0.457
6,38,2.157,-27.872,0,0.816
6,39,2.426,-27.962,0.219,0.141
6,40,2.734,-28.065,0.574,0.322
6,41,3.086,-28.181,0.268,0.888
6,42,3.488,-28.313,0.82,0.253
6,43,3.943,-28.463,0.515,0.011
6,44,4.45,-28.638,0.209,0.387
6,45,4.998,-28.846,0.909,0.662
6,46,5.56,-29.104,0.234,0.469
6,47,6.082,-29.44,0.277,0.484
6,48,6.487,-29.906,0.274,0.938
6,49,6.742,-30.578,0.931,0.615
6,50,6.888,-31.508,0.554,0.034
6,51,6.911,-32.654,0.715,0.137
6,52,6.979,-33.811,0.687,0.49
6,53,6.803,-34.351,0.051,0.987
7,4,0,-27.918,0.87,0.878
7,5,-0.562,-28.182,0.758,0.049
7,6,-0.442,-28.176,0.168,0.567
7,7,-0.343,-28.146,0.398,0.575
7,8,-0.26,-28.12,0.481,0.833
7,9,-0.191,-28.097,0.577,0.345
7,10,-0.132,-28.076,0.868,0.174
7,11,-0.08,-28.059,0.141,0.748
7,12,-0.033,-28.043,0.174,0.639
7,13,0.01,-28.029,0.292,0.946
7,14,0.052,-28.016,0.698,0.042
7,15,0.093,-28.004,0.717,0.359
7,16,0.135,-27.993,0.884,0.161
7,17,0.177,-27.983,0.866,0.139
7,18,0.221,-27.974,0.214,0.329
7,19,0.267,-27.967,0.329,0.247
7,20,0.315,-27.96,0.448,0.908
7,21,0.367,-27.955,0.615,0.111
7,22,0.422,-27.952,0.527,0.28
7,23,0.482,-27.95,0.93,0.585
7,24,0.546,-27.951,0.673,0.831
7,25,0.616,-27.955,0.301,0.435
7,26,0.692,-27.961,0.042,0.482
7,27,0.775,-27.971,0.559,0.016
7,28,0.866,-27.985,0.796,0.527
7,29,0.966,-28.003,0.936,0.961
7,30,1.076,-28.026,0.441,0.526
7,31,1.198,-28.055,0.053,0.506
7,32,1.333,-28.091,0.52,0.956
7,33,1.484,-28.133,0.101,0.85
7,34,1.653,-28.183,0.312,0.123
7,35,1.843,-28.242,0.292,0.036
7,36,2.057,-28.31,0.061,0.153
7,37,2.298,-28.388,0.532,0.468
7,38,2.572,-28.477,0.922,0.502
7,39,2.881,-28.578,0.498,0.423
7,40,3.23,-28.691,0.236,0.12
7,41,3.623,-28.819,0.164,0.298
7,42,4.059,-28.96,0.404,0.905
7,43,4.535,-29.118,0.475,0.749
7,44,5.04,-29.295,0.952,0.913
7,45,5.549,-29.494,0.386,0.002
7,46,6.02,-29.728,0.511,0.767
7,47,6.392,-30.021,0.217,0.286
7,48,6.637,-30.422,0.396,0.23
7,49,6.778,-31.009,0.473,0.495
7,50,6.841,-31.838,0.275,0.736
7,51,6.826,-32.889,0.983,0.828
7,52,6.881,-33.975,0.316,0.667
7,53,6.701,-34.487,0.571,0.177
8,4,0,-28.127,0.495,0.17
8,5,-0.545,-28.422,0.303,0.577
8,6,-0.424,-28.448,0.85,0.851
8,7,-0.321,-28.444,0.059,0.616
8,8,-0.235,-28.44,0.987,0.056
8,9,-0.162,-28.436,0.11,0.349
8,10,-0.099,-28.432,0.027,0.223
8,11,-0.043,-28.428,0.708,0.902
8,12,0.007,-28.424,0.624,0.081
8,13,0.055,-28.419,0.618,0.019
8,14,0.101,-28.415,0.893,0.986
8,15,0.146,-28.411,0.131,0.686
8,16,0.192,-28.408,0.422,0.549
8,17,0.238,-28.405,0.239,0.689
8,18,0.287,-28.403,0.066,0.192
8,19,0.338,-28.402,0.277,0.383
8,20,0.392,-28.402,0.885,0.995
8,21,0.45,-28.403,0.119,0.252
8,22,0.512,-28.406,0.488,0.846
8,23,0.578,-28.41,0.251,0.375
8,24,0.651,-28.417,0.002,0.238
8,25,0.729,-28.426,0.904,0.421
8,26,0.815,-28.438,0.791,0.829
8,27,0.908,-28.454,0.894,0.127
8,28,1.011,-28.473,0.649,0.991
8,29,1.123,-28.497,0.621,0.621
8,30,1.248,-28.525,0.422,0.05
8,31,1.386,-28.559,0.112,0.286
8,32,1.539,-28.599,0.343,0.851
8,33,1.71,-28.646,0.518,0.284
8,34,1.902,-28.7,0.888,0.766
8,35,2.117,-28.763,0.046,0.816
8,36,2.358,-28.836,0.959,0.069
8,37,2.628,-28.918,0.664,0.896
8,38,2.932,-29.011,0.732,0.109
8,39,3.273,-29.117,0.33,0.22
8,40,3.652,-29.235,0.756,0.936
8,41,4.069,-29.365,0.631,0.287
8,42,4.52,-29.509,0.994,0.542
8,43,4.992,-29.667,0.852,0.446
8,44,5.464,-29.839,0.815,0.429
8,45,5.903,-30.03,0.046,0.267
8,46,6.258,-30.25,0.861,0.339
8,47,6.494,-30.522,0.012,0.98
8,48,6.626,-30.891,0.319,0.593
8,49,6.67,-31.425,0.441,0.065
8,50,6.663,-32.174,0.148,0.113
8,51,6.618,-33.134,0.272,0.155
8,52,6.655,-34.143,0.829,0.765
8,53,6.446,-34.621,0.464,0.768
9,4,0,-28.207,0.393,0.975
9,5,-0.506,-28.536,0.93,0.376
9,6,-0.385,-28.596,0.162,0.993
9,7,-0.284,-28.623,0.21,0.586
9,8,-0.198,-28.644,0.567,0.696
9,9,-0.126,-28.661,0.57,0.78
9,10,-0.063,-28.674,0.835,0.818
9,11,-0.006,-28.684,0.994,0.241
9,12,0.046,-28.691,0.525,0.856
9,13,0.095,-28.697,0.43,0.562
9,14,0.143,-28.703,0.518,0.668
9,15,0.191,-28.707,0.651,0.588
9,16,0.239,-28.712,0.75,0.969
9,17,0.289,-28.716,0.484,0.018
9,18,0.341,-28.721,0.179,0.663
9,19,0.397,-28.727,0.077,0.177
9,20,0.455,-28.734,0.222,0.896
9,21,0.518,-28.742,0.713,0.644
9,22,0.585,-28.751,0.88,0.858
9,23,0.658,-28.762,0.345,0.647
9,24,0.737,-28.775,0.976,0.178
9,25,0.823,-28.791,0.835,0.54
9,26,0.918,-28.809,0.895,0.959
9,27,1.021,-28.831,0.539,0.059
9,28,1.134,-28.857,0.708,0.179
9,29,1.26,-28.887,0.74,0.947
9,30,1.399,-28.921,0.237,0.61
9,31,1.553,-28.962,0.437,0.535
9,32,1.725,-29.009,0.557,0.866
9,33,1.916,-29.063,0.644,0.778
9,34,2.131,-29.125,0.882,0.797
9,35,2.37,-29.196,0.404,0.822
9,36,2.639,-29.276,0.488,0.553
9,37,2.939,-29.367,0.834,0.232
9,38,3.274,-29.469,0.527,0.906
9,39,3.644,-29.582,0.037,0.522
9,40,4.049,-29.708,0.167,0.316
9,41,4.485,-29.848,0.279,0.408
9,42,4.939,-30.001,0.267,0.929
9,43,5.394,-30.169,0.47,0.043
9,44,5.816,-30.352,0.386,0.622
9,45,6.16,-30.556,0.533,0.656
9,46,6.388,-30.789,0.919,0.978
9,47,6.498,-31.068,0.495,0.315
9,48,6.5,-31.427,0.698,0.824
9,49,6.424,-31.919,0.293,0.202
9,50,6.324,-32.586,0.441,0.781
9,51,6.233,-33.448,0.68,0.828
9,52,6.241,-34.369,0.048,0.973
9,53,6.001,-34.807,0.951,0.01
10,4,0,-27.961,0.735,0.744
10,5,-0.435,-28.319,0.824,0.541
10,6,-0.317,-28.405,0.393,0.334
10,7,-0.22,-28.454,0.875,0.108
10,8,-0.138,-28.495,0.732,0.494
10,9,-0.069,-28.529,0.61,0.28
10,10,-0.008,-28.558,0.531,0.935
10,11,0.047,-28.582,0.621,0.541
10,12,0.099,-28.603,0.257,0.961
10,13,0.149,-28.622,0.636,0.122
10,14,0.198,-28.639,0.681,0.595
10,15,0.248,-28.655,0.345,0.284
10,16,0.3,-28.672,0.55,0.02
10,17,0.353,-28.688,0.272,0.723
10,18,0.41,-28.705,0.968,0.084
10,19,0.47,-28.723,0.539,0.603
10,20,0.534,-28.743,0.007,0.734
10,21,0.603,-28.765,0.585,0.222
10,22,0.677,-28.788,0.568,0.442
10,23,0.758,-28.814,0.34,0.204
10,24,0.846,-28.843,0.332,0.34
10,25,0.943,-28.875,0.359,0.508
10,26,1.048,-28.91,0.201,0.52
10,27,1.165,-28.95,0.458,0.317
10,28,1.293,-28.994,0.984,0.803
10,29,1.436,-29.044,0.827,0.859
10,30,1.593,-29.099,0.433,0.22
10,31,1.769,-29.161,0.128,0.445
10,32,1.964,-29.229,0.218,0.087
10,33,2.182,-29.306,0.404,0.677
10,34,2.425,-29.391,0.274,0.845
10,35,2.696,-29.486,0.156,0.989
10,36,2.997,-29.59,0.802,0.475
10,37,3.33,-29.704,0.426,0.633
10,38,3.697,-29.83,0.711,0.954
10,39,4.095,-29.966,0.396,0.325
10,40,4.519,-30.115,0.931,0.894
10,41,4.956,-30.277,0.466,0.845
10,42,5.386,-30.454,0.861,0.091
10,43,5.774,-30.648,0.712,0.375
10,44,6.097,-30.863,0.392,0.861
10,45,6.316,-31.106,0.559,0.662
10,46,6.407,-31.384,0.747,0.885
10,47,6.368,-31.704,0.733,0.365
10,48,6.211,-32.084,0.672,0.811
10,49,5.98,-32.553,0.563,0.835
10,50,5.751,-33.143,0.387,0.245
10,51,5.578,-33.905,0.904,0.042
10,52,5.513,-34.732,0.341,0.444
10,53,5.243,-35.125,0.433,0.72
11,4,0,-27.809,0.104,0.859
11,5,-0.31,-28.183,0.075,0.41
11,6,-0.197,-28.285,0.978,0.842
11,7,-0.104,-28.346,0.599,0.813
11,8,-0.029,-28.397,0.833,0.492
11,9,0.036,-28.439,0.545,0.607
11,10,0.095,-28.472,0.902,0.306
11,11,0.149,-28.5,0.17,0.665
11,12,0.201,-28.523,0.685,0.361
11,13,0.252,-28.544,0.968,0.266
11,14,0.305,-28.564,0.296,0.647
11,15,0.358,-28.583,0.544,0.28
11,16,0.415,-28.603,0.935,0.659
11,17,0.474,-28.624,0.069,0.621
11,18,0.537,-28.647,0.574,0.993
11,19,0.605,-28.672,0.443,0.771
11,20,0.677,-28.699,0.808,0.113
11,21,0.757,-28.731,0.784,0.656
11,22,0.843,-28.765,0.259,0.169
11,23,0.936,-28.804,0.142,0.689
11,24,1.039,-28.848,0.744,0.398
11,25,1.152,-28.896,0.271,0.963
11,26,1.276,-28.951,0.738,0.028
11,27,1.412,-29.011,0.577,0.453
11,28,1.563,-29.078,0.783,0.891
11,29,1.73,-29.152,0.314,0.636
11,30,1.914,-29.232,0.472,0.312
11,31,2.117,-29.32,0.067,0.9
11,32,2.341,-29.416,0.489,0.339
11,33,2.587,-29.518,0.722,0.262
11,34,2.856,-29.627,0.442,0.569
11,35,3.149,-29.743,0.65,0.578
11,36,3.464,-29.863,0.408,0.274
11,37,3.8,-29.988,0.358,0.245
11,38,4.154,-30.114,0.999,0.17
11,39,4.522,-30.244,0.752,0.658
11,40,4.894,-30.377,0.041,0.124
11,41,5.257,-30.518,0.403,0.466
11,42,5.588,-30.675,0.623,0.656
11,43,5.858,-30.862,0.979,0.319
11,44,6.054,-31.089,0.396,0.899
11,45,6.152,-31.371,0.849,0.813
11,46,6.128,-31.713,0.411,0.792
11,47,5.967,-32.111,0.019,0.851
11,48,5.68,-32.55,0.106,0.938
11,49,5.321,-33.02,0.272,0.002
11,50,4.961,-33.54,0.255,0.359
11,51,4.64,-34.211,0.57,0.387
11,52,4.339,-35.044,0.937,0.38
11,53,3.957,-35.482,0.495,0.543
12,4,0,-28.542,0.983,0.73
12,5,-0.119,-28.913,0.477,0.557
12,6,-0.016,-29.032,0.254,0.08
12,7,0.066,-29.099,0.863,0.8
12,8,0.133,-29.143,0.234,0.43
12,9,0.193,-29.171,0.47,0.133
12,10,0.248,-29.188,0.207,0.877
12,11,0.302,-29.197,0.196,0.857
12,12,0.355,-29.201,0.429,0.476
12,13,0.409,-29.201,0.648,0.779
12,14,0.464,-29.199,0.877,0.653
12,15,0.521,-29.196,0.593,0.811
12,16,0.581,-29.194,0.531,0.079
12,17,0.645,-29.192,0.259,0.661
12,18,0.712,-29.192,0.431,0.271
12,19,0.785,-29.194,0.524,0.737
12,20,0.862,-29.2,0.058,0.224
12,21,0.946,-29.208,0.517,0.321
12,22,1.037,-29.221,0.695,0.213
12,23,1.136,-29.238,0.115,0.663
12,24,1.243,-29.259,0.617,0.589
12,25,1.359,-29.286,0.778,0.261
12,26,1.487,-29.318,0.818,0.908
12,27,1.626,-29.354,0.29,0.299
12,28,1.779,-29.393,0.837,0.047
12,29,1.946,-29.436,0.995,0.058
12,30,2.128,-29.479,0.595,0.989
12,31,2.328,-29.523,0.949,0.961
12,32,2.544,-29.568,0.808,0.036
12,33,2.777,-29.613,0.555,0.933
12,34,3.026,-29.657,0.537,0.148
12,35,3.291,-29.699,0.31,0.544
12,36,3.567,-29.737,0.217,0.166
12,37,3.85,-29.768,0.743,0.298
12,38,4.135,-29.792,0.457,0.686
12,39,4.416,-29.811,0.626,0.672
12,40,4.685,-29.825,0.281,0.479
12,41,4.931,-29.842,0.141,0.724
12,42,5.143,-29.871,0.011,0.26
12,43,5.308,-29.927,0.484,0.991
12,44,5.414,-30.024,0.698,0.003
12,45,5.447,-30.184,0.924,0.435
12,46,5.39,-30.421,0.289,0.393
12,47,5.222,-30.728,0.554,0.5
12,48,4.954,-31.073,0.238,0.616
12,49,4.667,-31.456,0.37,0.496
12,50,4.39,-31.968,0.581,0.441
12,51,4.116,-32.812,0.209,0.223
12,52,3.877,-34.992,0.676,0.554
12,53,3.115,-36.632,0.508,0.649
13,4,0,-30.123,0.152,0.658
13,5,-0.004,-30.401,0.708,0.067
13,6,0.044,-30.542,0.415,0.358
13,7,0.081,-30.608,0.32,0.496
13,8,0.112,-30.639,0.478,0.558
13,9,0.14,-30.649,0.317,0.357
13,10,0.167,-30.644,0.435,0.394
13,11,0.194,-30.627,0.439,0.172
13,12,0.221,-30.602,0.26,0.529
13,13,0.248,-30.569,0.682,0.191
13,14,0.276,-30.532,0.625,0.993
13,15,0.305,-30.491,0.769,0.028
13,16,0.336,-30.446,0.408,0.923
13,17,0.368,-30.398,0.742,0.246
13,18,0.402,-30.349,0.303,0.406
13,19,0.439,-30.296,0.973,0.981
13,20,0.477,-30.243,0.41,0.161
13,21,0.519,-30.187,0.819,0.917
13,22,0.563,-30.13,0.388,0.527
13,23,0.611,-30.071,0.508,0.204
13,24,0.662,-30.01,0.411,0.647
13,25,0.717,-29.946,0.227,0.991
13,26,0.778,-29.88,0.046,0.669
13,27,0.843,-29.811,0.609,0.685
13,28,0.913,-29.737,0.948,0.431
13,29,0.99,-29.658,0.948,0.319
13,30,1.073,-29.573,0.751,0.467
13,31,1.163,-29.481,0.276,0.135
13,32,1.26,-29.381,0.543,0.716
13,33,1.364,-29.27,0.15,0.188
13,34,1.474,-29.148,0.672,0.823
13,35,1.59,-29.012,0.253,0.72
13,36,1.71,-28.859,0.44,0.209
13,37,1.832,-28.69,0.524,0.232
13,38,1.955,-28.501,0.463,0.445
13,39,2.073,-28.293,0.804,0.704
13,40,2.184,-28.069,0.666,0.656
13,41,2.283,-27.831,0.602,0.191
13,42,2.365,-27.588,0.693,0.599
13,43,2.427,-27.351,0.283,0.608
13,44,2.465,-27.136,0.005,0.618
13,45,2.474,-26.962,0.669,0.911
13,46,2.45,-26.848,0.959,0.768
13,47,2.384,-26.763,0.116,0.332
13,48,2.281,-26.577,0.378,0.744
13,49,2.195,-26.244,0.585,0.189
13,50,2.127,-25.852,0.626,0.979
13,51,2.061,-25.42,0.418,0.141
13,52,2.063,-24.879,0.035,0.211
13,53,3.083,-24.569,0.247,0.028
